Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2026,4,"State","580036","CULVERT","","MCDOWELL",13,27.4,9.1,6,6,8,,2008,,35.64627313,-81.95347734,"http://maps.google.com/maps?q=35.6462731255184,-81.953477337495&z=20&ll=35.6462731255184,-81.953477337495&t=k","TRIPLE 12'X12' RCBC;72'ALONG CENTERLINE CULVERT","","SR1794","YOUNGS FORK CREEK"
2026,4,"State","580038","BRIDGE","","MCDOWELL",13,13.7,13.4,6,6,7,,1980,,35.63622164,-81.95596895,"http://maps.google.com/maps?q=35.6362216394245,-81.9559689478189&z=20&ll=35.6362216394245,-81.9559689478189&t=k","PRESTRESSED CONCRETE CORED SLAB","E.BTS:RC CAPS/H-PILES @ 7"" CENTERS","SR1796","NORTH MUDDY CREEK"
2026,4,"State","580041","CULVERT","","MCDOWELL",13,12.4,10.1,6,6,6,,1922,1955,35.58119412,-81.99456298,"http://maps.google.com/maps?q=35.5811941195761,-81.9945629757177&z=20&ll=35.5811941195761,-81.9945629757177&t=k","TRIPLE 12'X 9' RCBC;58'-6 ALONG CENTERLINE CULVERT","","SR1147","SECOND BROAD RIVER"
2026,4,"State","580049","BRIDGE","","MCDOWELL",13,37.4,10,8,8,7,,2013,,35.60441304,-81.87412266,"http://maps.google.com/maps?q=35.6044130383389,-81.8741226569889&z=20&ll=35.6044130383389,-81.8741226569889&t=k","RC FLOOR ON STEEL PLATE GIRDERS (S.I.P. METAL FORMS)","E.BTS:RC CAPS/H-PILES @ 5`-2 CENTERS","NC226","SOUTH MUDDY CREEK"
2026,4,"State","580057","CULVERT","","MCDOWELL",13,,,,,,,,,35.61236417,-81.87777617,"http://maps.google.com/maps?q=35.6123641715533,-81.8777761651428&z=20&ll=35.6123641715533,-81.8777761651428&t=k","TRIPLE 9'X8' RCBC;39'-9.5 ALONG CENTERLINE CULVERT","","NC226","KATY CREEK"
2026,4,"State","580060","BRIDGE","","MCDOWELL",13,42,10,8,8,7,,2015,,35.65014181,-81.85492446,"http://maps.google.com/maps?q=35.6501418107672,-81.8549244580207&z=20&ll=35.6501418107672,-81.8549244580207&t=k","PRESTRESSED CONCRETE CORED SLAB","E.BTS.:RC CAPS/H-PILES;INT.BT:RC DRILLED SHAFT PIERS","SR1764","SOUTH MUDDY CREEK"
2026,4,"State","580065","BRIDGE","","MCDOWELL",13,,,,,,,,,35.6749597,-81.90628424,"http://maps.google.com/maps?q=35.6749597040254,-81.9062842394302&z=20&ll=35.6749597040254,-81.9062842394302&t=k","REINF.CONC.FLOOR ON PRESTR.CONC.GRDS.(S.I.P.METAL FORMS)","E.BTS: RC CAPS/H-PILES; INT.BTS: RC DRILLED SHAFT PIERS","SR1760","MUDDY CREEK"
2026,4,"State","580076","BRIDGE","","MCDOWELL",13,,,,,,,,,35.64479745,-81.94050998,"http://maps.google.com/maps?q=35.6447974474013,-81.9405099783097&z=20&ll=35.6447974474013,-81.9405099783097&t=k","RC FLOOR & PPC DECK PANELS CONT.PPC GIRDERS","E.BTS:RC CAPS/H PILES;INT.BTS:DRILLED SHAFT PIERS","NC226","NORTH MUDDY CREEK"
2026,4,"State","580138","BRIDGE","","MCDOWELL",13,,,,,,,,,35.65813999,-81.96219305,"http://maps.google.com/maps?q=35.658139990243,-81.9621930507228&z=20&ll=35.658139990243,-81.9621930507228&t=k","RC FLOOR ON I-BEAMS (WIDENED)(S.I.P.METAL FORMS)","E.BTS:RC CAPS/PPC PILES;INT.BTS:RC P&B/PILE FTGS.","I-40 EBL","NC226"
2026,4,"State","580139","PIPE","","MCDOWELL",13,,,,,,,,,35.58712344,-81.89075295,"http://maps.google.com/maps?q=35.5871234411815,-81.8907529521048&z=20&ll=35.5871234411815,-81.8907529521048&t=k","1 LINE 19'-9""'X10'-6"" STL.PLT. ARCH ;62'-10"" ALONG C/L PIPE","","SR1777","HOPPERS CREEK"
2026,4,"State","580143","BRIDGE","","MCDOWELL",13,8.5,,,,,6,1982,,35.6582542,-81.96238785,"http://maps.google.com/maps?q=35.6582542046782,-81.9623878512847&z=20&ll=35.6582542046782,-81.9623878512847&t=k","RC FLOOR ON I-BEAMS (S.I.P. METAL FORMS)(WIDENED)","E.BTS:RC CAPS/PPC PILES;INT BT:RC P&B/PILE FTGS.","I-40 WBL","NC226"
2026,4,"State","580144","BRIDGE","","MCDOWELL",13,7.3,,,,,5,1989,,35.6656759,-81.95647159,"http://maps.google.com/maps?q=35.6656759031767,-81.9564715903549&z=20&ll=35.6656759031767,-81.9564715903549&t=k","RC FLOOR ON I-BEAMS","E.BT.1:RC.SPILL THRU;BTS:RC P&B;E.BT.2:RC.CAP/PPC.PILES","SR1741","I-40"
2026,4,"State","580145","BRIDGE","","MCDOWELL",13,,,,,,,,,35.67236475,-81.94930264,"http://maps.google.com/maps?q=35.6723647527457,-81.9493026398012&z=20&ll=35.6723647527457,-81.9493026398012&t=k","REINFORCED CONCRETE FLOOR ON I-BEAMS","E.BTS:RC CAPS/H-PILES;INT.BTS:RC POST&BEAM","SR1736","I-40"
2026,4,"State","580146","BRIDGE","","MCDOWELL",13,,,,,,,,,35.68271572,-81.93215876,"http://maps.google.com/maps?q=35.6827157207583,-81.9321587626847&z=20&ll=35.6827157207583,-81.9321587626847&t=k","REINFORCED CONC.FLOOR ON I-BEAMS(WIDENED)(S.I.P.METAL FORMS)","E.BTS.&INT.BTS: RC CAPS/PREST.CONC.PILES @ VAR. CTS.","I-40 EBL","SR1741"
2026,4,"State","580149","BRIDGE","","MCDOWELL",13,,,,,,,,,35.68291955,-81.93194343,"http://maps.google.com/maps?q=35.6829195519565,-81.9319434268814&z=20&ll=35.6829195519565,-81.9319434268814&t=k","REINF. CONC. FLOOR ON I-BMS.(S.I.P. METAL FORMS)(WIDENED)","E.BTS&INT.BTS:RC CAPS/PREST.CONC PILES @ VAR.CTS.","I-40 WBL","SR1741"
2026,4,"State","600063","BRIDGE","","MITCHELL",13,9.4,6.3,8,7,3,,1959,2018,35.92488017,-82.05510051,"http://maps.google.com/maps?q=35.9248801721507,-82.0551005050191&z=20&ll=35.9248801721507,-82.0551005050191&t=k","TIMBER FLOOR ON I-BEAMS","E.BTS:TIMBER CAPS/TIMBER POST&SILLS @ VAR. CENTERS","SR1140","BEAVER CREEK"
2026,4,"State","600112","BRIDGE","","MITCHELL",13,12.4,8.5,3,4,3,,1979,,35.8486403,-82.13205829,"http://maps.google.com/maps?q=35.8486403042997,-82.1320582854364&z=20&ll=35.8486403042997,-82.1320582854364&t=k","STEEL PLANK FLOOR ON I-BEAMS","E.BTS:STEEL CAPS/H-PILES @ VAR. CENTERS","SR1002","E.FORK BIG CRABTREE CR"
2026,4,"State","600156","BRIDGE","","MITCHELL",13,9.7,5.5,6,5,4,,1958,,36.08030783,-82.22534839,"http://maps.google.com/maps?q=36.080307826852,-82.2253483899236&z=20&ll=36.080307826852,-82.2253483899236&t=k","TIMBER FLOOR ON TIMBER JOISTS","E.BTS&INT.BT:TIM.CAPS/TIM.POST&SILLS/CONCRETE FOOTINGS","SR1325","BEANS  CREEK"
2026,4,"State","870086","BRIDGE","","TRANSYLVANIA",14,37.4,10,8,8,8,,2018,,35.13331742,-82.79756107,"http://maps.google.com/maps?q=35.133317424137,-82.7975610710805&z=20&ll=35.133317424137,-82.7975610710805&t=k","PRESTRESSED CONCRETE CORED SLAB, APPROACH SLAB","E.BTS: CIP CONCRETE CAPS/H- PILES;I.BTS:RC CAPS/DRILLED SHAFT PIERS","SR1107","E FORK FRENCH BROAD RVR."
2026,4,"State","870106","CULVERT","","TRANSYLVANIA",14,8.2,,,,,8,2018,,35.31013926,-82.6631469,"http://maps.google.com/maps?q=35.3101392558019,-82.6631469026259&z=20&ll=35.3101392558019,-82.6631469026259&t=k","DOUBLE 13' 2"" x 6' 0"" RCBC, 40.0' ALONG C/L CULVERT","","SR1502","BOYLSTON CREEK"
2026,4,"State","870137","PIPE","","TRANSYLVANIA",14,9.4,,,,,9,2019,,35.10912082,-82.73532709,"http://maps.google.com/maps?q=35.1091208223589,-82.7353270866545&z=20&ll=35.1091208223589,-82.7353270866545&t=k","1 LINE 265""X78"" ALUMINUM BOX CULVERT @53.333' ALONG CL PIPE","","SR1107","BRADLEY CREEK"
2026,4,"State","990035","BRIDGE","L","YANCEY",13,40.8,11.9,8,8,8,,2019,,35.90937036,-82.21958202,"http://maps.google.com/maps?q=35.9093703637808,-82.2195820216468&z=20&ll=35.9093703637808,-82.2195820216468&t=k","RC DECK ON PPC MOD. BULB TEE  GIRDERS, SIP FORMS, APPROACH SLABS","EBTS.: RC CAP ON STEEL H-PILES","US19E SBL","SR1308"
2026,4,"State","990054","BRIDGE","","YANCEY",13,8.2,7.3,8,8,8,,2015,,35.80468091,-82.31409109,"http://maps.google.com/maps?q=35.8046809141998,-82.3140910920588&z=20&ll=35.8046809141998,-82.3140910920588&t=k","PRECAST PRESTRESSED CONCRETE CORED SLAB","END BENTS: RC CAP ON/H-PILES @ 6'-9"" CENTERS","SR1100","FALLING WATER BRANCH"
2026,4,"State","990130","CULVERT","","YANCEY",13,7.9,,,,,6,2017,,35.90575556,-82.23306612,"http://maps.google.com/maps?q=35.9057555594579,-82.233066121274&z=20&ll=35.9057555594579,-82.233066121274&t=k","PRECAST 3-SIDED RC BOX CULVERT, 63' 11"" ALONG CENTERLINE OF CULVERT","","SR1146","CANE BRANCH"
