Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2025,11,State,250077,BRIDGE,R,CUMBERLAND,6,251,43,8,8,7,,1979,,34.9579438,-78.89381485,"http://maps.google.com/maps?q=34.9579438039016,-78.8938148465403&z=20&ll=34.9579438039016,-78.8938148465403&t=k",REINF. CONC. DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS; SIP FORMS,EBTS:RC CAP/H-PILES;IBTS:RCHBT,I95 N,ROCKFISH CREEK
2025,11,State,250083,BRIDGE,L,CUMBERLAND,6,250,50.8,8,7,7,,1979,,34.95816092,-78.89408724,"http://maps.google.com/maps?q=34.9581609220293,-78.8940872426976&z=20&ll=34.9581609220293,-78.8940872426976&t=k",RC DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS; SIP FORMS; APPROACH SLABS,EBTS:RC CAP ON H-PILES;IBTS:HAMMERHEAD/SPR.FTG,I95S,ROCKFISH CREEK
2025,11,State,250099,BRIDGE,R,CUMBERLAND,6,444,42.8,8,7,7,,1980,,34.97676548,-78.85599695,"http://maps.google.com/maps?q=34.9767654818384,-78.8559969452969&z=20&ll=34.9767654818384,-78.8559969452969&t=k","REINFORCED CONCRETE DECK ON STEEL PLATE GIRDERS, APPROACH SLABS",EBTS:RC CAPS/H-PILES;IBT:RCP&B/PILE FTGS.,I95 N,NC87
2025,11,State,250103,BRIDGE,L,CUMBERLAND,6,444,42.8,7,7,7,,1980,,34.97746708,-78.85651863,"http://maps.google.com/maps?q=34.9774670833347,-78.8565186298514&z=20&ll=34.9774670833347,-78.8565186298514&t=k",REINFORCED CONCRETE FLOOR ON STEEL PLATE GIRDERS,EBTS:RC CAPS/H-PILES;IBT:RCP&B/PILE FTG.,I95S,NC87
2025,11,State,500037,BRIDGE,,JOHNSTON,4,189,35.4,6,5,5,,1926,1954,35.46139059,-78.389399,"http://maps.google.com/maps?q=35.4613905854451,-78.3893989994176&z=20&ll=35.4613905854451,-78.3893989994176&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,"ABUTMENTS:RC SPILL THROUGH, INT. BENTS:RC POST & BEAM","US301, NC96",CSX RR
2025,11,State,500058,BRIDGE,,JOHNSTON,4,70,30.3,7,7,6,,1967,,35.64422806,-78.46492606,"http://maps.google.com/maps?q=35.6442280632987,-78.4649260613197&z=20&ll=35.6442280632987,-78.4649260613197&t=k",PRESTRESSED CONCRETE CORED SLAB (BMD-19),EBTS&IBTS:PPC CAP/H-PILES;ENCASED IN CONC.,NC42,LITTLE CREEK
2025,11,State,500059,BRIDGE,,JOHNSTON,4,100,35.8,7,7,7,,2015,,35.5192488,-78.38383344,"http://maps.google.com/maps?q=35.5192487984981,-78.3838334358693&z=20&ll=35.5192487984981,-78.3838334358693&t=k","RC DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS, SIP FORMS, APPROACH SLABS",END BENTS: REINFORCED CONCRETE CAPS ON STEEL PILES,NC210,SWIFT CREEK TRIBUTARY
2025,11,State,500062,BRIDGE,,JOHNSTON,4,250,29.5,6,6,6,,1955,,35.43544843,-78.42610218,"http://maps.google.com/maps?q=35.4354484272266,-78.4261021814339&z=20&ll=35.4354484272266,-78.4261021814339&t=k",RC FLOOR ON I-BEAMS,E.BTS:RC CAP/TIMBER PILES;INT.BT:RCP&BEAM,SR1162,I-95
2025,11,State,500072,BRIDGE,,JOHNSTON,4,230,35.8,7,8,8,,2015,,35.51868318,-78.38143471,"http://maps.google.com/maps?q=35.5186831800512,-78.381434707003&z=20&ll=35.5186831800512,-78.381434707003&t=k",REINFORCED CONCRETE DECK ON MODIFIED BULB TEE GIRDERS (CONT.); SIP FORMS; APPROACH SLABS,E-BTS:RC CAP ON H-PILES; IBTS: RC P & B DRILLED SHAFT PIERS,NC210,SWIFT CREEK
2025,11,State,500509,BRIDGE,,JOHNSTON,4,268,41,7,7,7,,1991,,35.51124527,-78.28339021,"http://maps.google.com/maps?q=35.5112452692927,-78.2833902070152&z=20&ll=35.5112452692927,-78.2833902070152&t=k",RC DECK ON I-BMS+H-BMS & STL. PLATE GIRDERS,EBTS:RC CAPS ON STL.PILES;IBTS:RCP&B/PILE FTGS.,US70RMP,US70BYP
2025,11,State,770104,BRIDGE,,ROBESON,6,295,62.5,6,7,7,,1972,,34.5512234,-79.19934198,"http://maps.google.com/maps?q=34.5512233989346,-79.1993419802976&z=20&ll=34.5512233989346,-79.1993419802976&t=k","RC DECK ON APPROACH:HAUNCHED I-BEAMS, MAIN:PLATE GIRDERS (CONTINUOUS)","END BENTS:RC CAPS ON STEEL PILES, INT.BENTS:RC POST & BEAM, PILE FOOTINGS",SR2455,I95
2025,11,State,770124,BRIDGE,,ROBESON,6,299,38,6,7,7,,1972,,34.56912265,-79.16480873,"http://maps.google.com/maps?q=34.5691226539515,-79.1648087328503&z=20&ll=34.5691226539515,-79.1648087328503&t=k","RC DECK ON APPROACH:HAUNCHED I-BEAMS, MAIN:PLATE GIRDERS (CONTINUOUS)","E.BTS:RC CAP ON STEEL PILES, INT.BTS:RC POST & BEAM, PILE FOOTINGS",SR2430,I95
2025,11,State,770141,BRIDGE,,ROBESON,6,100,33.4,5,5,5,,1958,,34.64526391,-78.82386403,"http://maps.google.com/maps?q=34.645263905449,-78.8238640283471&z=20&ll=34.645263905449,-78.8238640283471&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,E.BTS&INT.BTS:RC CAPS/PPC PILES,NC41,BIG SWAMP OVERFLOW
2025,11,State,770167,BRIDGE,,ROBESON,6,215,28.5,7,7,8,,1959,2009,34.88056689,-78.96168296,"http://maps.google.com/maps?q=34.8805668900545,-78.9616829594429&z=20&ll=34.8805668900545,-78.9616829594429&t=k",RC DECK ON PC GIRDERS & PC CORED SLAB,END BTS: RC CAPS/PPC PILES; INT.BENTS: RC CAP P&B/STEEL PILES,SR1723,I95
2025,11,State,770420,BRIDGE,,ROBESON,6,332,36.7,6,6,6,,1958,,34.61044568,-79.00912004,"http://maps.google.com/maps?q=34.6104456769973,-79.0091200387001&z=20&ll=34.6104456769973,-79.0091200387001&t=k",RC DECK GIRDERS,EBTS&IBTS:RC CAP/PPC PILES,SR2289,LUMBER RIVER
2025,11,State,775162,BRIDGE,,ROBESON,6,191.3,35.3,7,7,7,,2025,,34.847594,-78.9703011,https://maps.app.goo.gl/cqCamiw5H2CEGCnL9,PRESTRESSED CONCRETE GIRDERS,"EBTS:RC CAP/H-PILES, IBTS: RC CAP/RC COLUMNS",SR1726,I95
