Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2025,4,State,910215,BRIDGE,,WAKE,5,100,39,8,8,8,,2006,,35.7756865,-78.38363258,"http://maps.google.com/maps?q=35.7756864993819,-78.3836325759418&z=20&ll=35.7756864993819,-78.3836325759418&t=k","PRESTRESSED CONCRETE BOX BEAM, APPROACH SLABS",END BENTS:RC CAPS ON STEEL PILES,SR1007,BUFFALO CREEK
2025,4,State,910265,BRIDGE,,WAKE,5,111,33.3,5,4,5,,1964,,35.67282385,-78.63178204,"http://maps.google.com/maps?q=35.6728238518424,-78.6317820378678&z=20&ll=35.6728238518424,-78.6317820378678&t=k",RC DECK ON I-BEAMS,END & INTERIOR BENTS:RC CAPS ON STEEL PILES ENCASED IN CONCRETE,SR2711,REEDY BRANCH
2025,4,State,910317,BRIDGE,,WAKE,5,149,39,7,7,6,,2006,,35.64234212,-78.74240564,"http://maps.google.com/maps?q=35.642342124723,-78.7424056394859&z=20&ll=35.642342124723,-78.7424056394859&t=k",PRESTRESSED CONCRETE CORED SLAB,E.BTS&BTS:RC CAPS ON H-PILES,SR1404,MIDDLE CREEK
2025,4,State,910338,BRIDGE,,WAKE,5,95,48,7,7,8,,2016,,35.5662858,-78.80996316,"http://maps.google.com/maps?q=35.5662857994912,-78.8099631612938&z=20&ll=35.5662857994912,-78.8099631612938&t=k",PPC CORED SLAB; APPROACH SLABS,END BTS: RC CAPS ON H-PILES; INT BTS: RC CAPS ON GALVANIZED STEEL PILES,SR1100,KENNETH CREEK
2025,4,State,910352,BRIDGE,,WAKE,5,201,30.8,6,7,7,,1980,,35.62340947,-78.91490078,"http://maps.google.com/maps?q=35.6234094729281,-78.914900776631&z=20&ll=35.6234094729281,-78.914900776631&t=k",RC DECK ON PRESTRESSED CONCRETE GIRDERS; SIP FORMS,"END BENTS:RC CAPS ON PPC PILES, INTERIOR BENTS: RC CAP ON RC COLUMN, SPREAD FOOTINGS",SR1127,WHITEOAK CREEK
2025,4,State,910425,BRIDGE,,WAKE,5,19,20.1,5,4,5,,1956,,35.58843587,-78.90301721,"http://maps.google.com/maps?q=35.5884358732601,-78.9030172129162&z=20&ll=35.5884358732601,-78.9030172129162&t=k",TIMBER FLOOR ON I-BEAMS,END BENTS: TIMBER CAPS ON RUBBLE MASONRY,SR1117,BRANCH OF BUCKHORN CREEK
2025,4,State,910437,BRIDGE,,WAKE,5,100,38.2,7,8,8,,2003,,35.92651738,-78.68780013,"http://maps.google.com/maps?q=35.9265173780709,-78.6878001269358&z=20&ll=35.9265173780709,-78.6878001269358&t=k","REINFORCED CONCRETE DECK ON I-BEAMS, SIP FORMS, APPROACH SLABS",END & INTERIOR BENTS:REINFORCED CONCRETE CAPS ON STEEL PILES,SR1831,LOWER BARTON CREEK
2025,4,State,910438,BRIDGE,,WAKE,5,90,30.5,7,5,5,,1975,,35.95000751,-78.70216617,"http://maps.google.com/maps?q=35.9500075107886,-78.7021661736728&z=20&ll=35.9500075107886,-78.7021661736728&t=k",PRESTRESSED CONCRETE CHANNELS (STD.BMD-13),END & INTERIOR BENTS:PPC CAPS ON STEEL PILES,SR1831,UPPER BARTON CREEK
2025,4,State,910622,BRIDGE,,WAKE,5,78,72,5,5,6,,1981,,35.72997788,-78.78999329,"http://maps.google.com/maps?q=35.7299778807612,-78.7899932928158&z=20&ll=35.7299778807612,-78.7899932928158&t=k","PRESTRESSED CONCRETE CORED SLAB, APPROACH SLABS",END BENTS & INTERIOR BENT:REINFORCED CONCRETE CAPS ON STEEL PILES,SR4067,SWIFT CREEK
2025,4,State,910762,BRIDGE,,WAKE,5,246,92.9,7,7,7,,1998,,35.91106268,-78.72837299,"http://maps.google.com/maps?q=35.9110626811137,-78.7283729929264&z=20&ll=35.9110626811137,-78.7283729929264&t=k","RC DECK ON CONTINUOUS STEEL PLATE GIRDERS, SIP FORMS, APPROACH SLABS","END BENTS: RC CAPS/H-PILES;INT BENT: RC CAP, P&B/H-PILE FTGS.",SR1829,I540
2025,4,State,910944,BRIDGE,,WAKE,5,311,36.5,7,7,7,,1999,,35.91489089,-78.70818495,"http://maps.google.com/maps?q=35.9148908947091,-78.7081849548383&z=20&ll=35.9148908947091,-78.7081849548383&t=k","RC DECK  ON STL. PL. GDRS (CONTINUOUS), SIP FORMS; APPROACH SLABS","E.BTS: RC CAP/ STEEL H-PILES, IBTS:RC CAPS/POST& BEAM/PILE FTG.",SR1826,I540
2025,4,State,950025,BRIDGE,,WAYNE,4,90,30.5,5,4,4,,1971,,35.47108028,-77.85861814,"http://maps.google.com/maps?q=35.4710802811194,-77.8586181376621&z=20&ll=35.4710802811194,-77.8586181376621&t=k",,,SR1575,THE SLOUGH
2025,4,State,950210,BRIDGE,,WAYNE,4,35.3,27.3,6,5,4,,1960,,35.47071865,-78.04308602,"http://maps.google.com/maps?q=35.470718650002,-78.0430860222118&z=20&ll=35.470718650002,-78.0430860222118&t=k",RC DECK ON TIMBER JOISTS (STD. BMD-10),END & INTERIOR BENTS:TIMBER CAPS ON TIMBER PILES,SR1324,BUCK SWAMP
2025,4,State,970102,BRIDGE,L,WILSON,4,117,42,7,6,7,,1978,,35.74769537,-78.00519622,"http://maps.google.com/maps?q=35.7476953738185,-78.0051962219135&z=20&ll=35.7476953738185,-78.0051962219135&t=k","REINFORCED CONCRETE DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS, SIP FORMS","END BENTS:RC CAPS ON STEEL PILES, INTERIOR BENTS:RC POST & BEAM, PILE FOOTINGS",I 95 SBL,NORFOLK SOUTHERN
