Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2025,7,State,800004,BRIDGE,,RUTHERFORD,13,40,20.2,7,7,7,,1953,,35.31598832,-81.86411803,"http://maps.google.com/maps?q=35.3159883231044,-81.8641180308501&z=20&ll=35.3159883231044,-81.8641180308501&t=k",TIMBER FLOOR ON I-BEAMS,ABUTS:YOUNT MASONRY,SR2174,BRACKETTS CREEK
2025,7,State,800012,BRIDGE,,RUTHERFORD,13,232,34,5,5,4,,1968,,35.29644034,-81.73336229,"http://maps.google.com/maps?q=35.2964403403923,-81.7333622918705&z=20&ll=35.2964403403923,-81.7333622918705&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS,E.BTS:RC CAPS/H-PILES;INT.BTS:RC P&B/PILE FTGS.,NC120,US74 BYP.
2025,7,State,800014,BRIDGE,,RUTHERFORD,13,216,56,6,6,5,,1968,,35.34208934,-81.91955526,"http://maps.google.com/maps?q=35.3420893393882,-81.9195552595854&z=20&ll=35.3420893393882,-81.9195552595854&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS,E.BTS: RC CAPS/H-PILES;INT.BTS:RC P&BEAM/PILE FTGS.,SR2169,US74A
2025,7,State,800020,BRIDGE,,RUTHERFORD,13,256,20.1,6,7,6,,1975,,35.31027244,-81.80628977,"http://maps.google.com/maps?q=35.3102724373078,-81.8062897673068&z=20&ll=35.3102724373078,-81.8062897673068&t=k",TIMBER FLOOR ON I-BEAMS,E.BT1&INT.BTS:TIM.CAP/TIM.PILES;E.BT2:TIM.CAP/TIM.P&CONC.S,SR1910,SECOND BROAD RIVER
2025,7,State,800025,BRIDGE,,RUTHERFORD,13,97.6,27,9,9,9,,2023,,35.26058608,-81.80283453,"http://maps.google.com/maps?q=35.2605860794086,-81.8028345336531&z=20&ll=35.2605860794086,-81.8028345336531&t=k",PRESTRESSED CONCRETE CORED SLAB,E.BTS:RC CAPS/ H-PILES: INT.BT: RC CAP/H-PILES,SR2129,UT TO SECOND BROAD RIVER
2025,7,State,800035,BRIDGE,,RUTHERFORD,13,31,23.8,7,6,7,,1952,1973,35.39124012,-81.95178814,"http://maps.google.com/maps?q=35.391240121197,-81.951788140231&z=20&ll=35.391240121197,-81.951788140231&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS:TIM. CAPS/TIM. PILES @ VAR. CTS./ENCASED IN CONC.,SR1520,HOLLANDS CREEK
2025,7,State,800037,BRIDGE,,RUTHERFORD,13,182,32.3,7,7,8,,2011,,35.40993349,-81.94065212,"http://maps.google.com/maps?q=35.4099334930785,-81.9406521210001&z=20&ll=35.4099334930785,-81.9406521210001&t=k",REINFORCED CONC. FLOOR ON CONT. PPC GDRS.(S.I.P.METAL FORMS),E.BTS&INT.BTS:RC CAPS/H-PILES @ VAR. CENTERS,SR1520,CATHEYS CREEK
2025,7,State,800038,BRIDGE,,RUTHERFORD,13,143,36,7,7,8,,2014,,35.34275448,-82.01022067,"http://maps.google.com/maps?q=35.3427544791215,-82.0102206670858&z=20&ll=35.3427544791215,-82.0102206670858&t=k",PRECAST PRESTRESSED CONCRETE CORED SLAB; APPROACH SLABS,END BENTS: RC CAPS ON STEEL PILES; INT. BTS: RC CAPS ON RC COLUMNS / DRILLED PIERS,NC108,MOUNTAIN CREEK
2025,7,State,800040,BRIDGE,,RUTHERFORD,13,136,31.4,7,5,4,,1955,,35.52593247,-81.77661535,"http://maps.google.com/maps?q=35.5259324719065,-81.7766153513414&z=20&ll=35.5259324719065,-81.7766153513414&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS,E.BTS:RC CAPS/H-PILES;INT.BTS:RC POST&BEAM,NC226,N. FORK FIRST BROAD CK
2025,7,State,800044,BRIDGE,R,RUTHERFORD,13,145,40.5,6,5,6,,1968,,35.31536511,-81.84738336,"http://maps.google.com/maps?q=35.3153651103726,-81.8473833563279&z=20&ll=35.3153651103726,-81.8473833563279&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS,E.BTS:RC CAPS/H-PILES;INT.BTS:RC POST&BEAM/PILE FTGS.,US74 BYP EBL,CLINCHFIELD RAILROAD
