Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2025,6,State,030100,BRIDGE,,ANSON,10,102,27,7,7,7,,2013,,34.86799848,-80.31140027,"http://maps.google.com/maps?q=34.8679984847633,-80.3114002655216&z=20&ll=34.8679984847633,-80.3114002655216&t=k","PRECAST PRESTRESSED CONCRETE CORED SLAB, APPROACH SLABS","END BENTS: RC CAP ON STEEL PILES, INT.BENT:RC CAP ON DRILLED PIERS",SR1229,BROWN CREEK
2025,6,State,030150,BRIDGE,,ANSON,10,107,27.8,7,7,7,,1982,,34.99143054,-80.203659,"http://maps.google.com/maps?q=34.9914305429021,-80.2036590006987&z=20&ll=34.9914305429021,-80.2036590006987&t=k",PRECAST PRESTRESSED CONCRETE CORED SLAB (BMD-19),"END & INT.BTS:PPC CAPS ON STEEL PILES, E.BT PILES CONC. ENCASED",SR1250,BROWN CREEK
2025,6,State,030151,BRIDGE,,ANSON,10,48,27,7,7,7,,2013,,34.99859049,-80.20600171,"http://maps.google.com/maps?q=34.9985904861322,-80.2060017147368&z=20&ll=34.9985904861322,-80.2060017147368&t=k","PRECAST PRESTRESSED CONCRETE CORD SLAB, APPROACH SLABS",END BENTS: RC CAP ON STEEL PILES,SR1250,LEDBETTER BRANCH
2025,6,State,030171,BRIDGE,,ANSON,10,131,30.9,6,8,5,,1977,,34.99400589,-80.2627915,"http://maps.google.com/maps?q=34.9940058866271,-80.2627914957014&z=20&ll=34.9940058866271,-80.2627914957014&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,"EBT1:RC CAP&SPR.FTG, ABUT2:RC SPILL THRU,INTBTS:RC POST&BEAM",SR1404,S.C.L.R.R.
2025,6,State,030172,BRIDGE,,ANSON,10,160,28.4,6,6,6,,1958,,35.00224995,-80.26635758,"http://maps.google.com/maps?q=35.0022499473131,-80.2663575761321&z=20&ll=35.0022499473131,-80.2663575761321&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,"END BENTS:RC CAP ON STEEL PILES,INT.BENTS:RC POST & BEAM",SR1404,LANES CREEK
2025,6,State,030173,BRIDGE,,ANSON,10,43,27.3,7,7,7,,1995,,35.00485823,-80.27864108,"http://maps.google.com/maps?q=35.0048582341903,-80.2786410823358&z=20&ll=35.0048582341903,-80.2786410823358&t=k",PRECAST PRESTRESSED CONCRETE CORED SLAB (BMD-29),END BENTS:REINFORCED CONCRETE CAPS ON STEEL PILES,SR1404,LACEY BRANCH
2025,6,State,030179,BRIDGE,,ANSON,10,102,27,7,7,7,,1997,,35.02005563,-80.26935086,"http://maps.google.com/maps?q=35.0200556256429,-80.2693508612032&z=20&ll=35.0200556256429,-80.2693508612032&t=k",PRECAST PRESTRESSED CONCRETE CORED SLAB,"ABUT#1:RC STUB, END BENT#2:RC CAP & STL. PILES, INT.BENTS:RCP&B",SR1414,BLACKWELL BRANCH
2025,6,State,030186,BRIDGE,,ANSON,10,54,25.2,6,6,6,,1951,1984,35.06896546,-80.26235447,"http://maps.google.com/maps?q=35.0689654594023,-80.2623544692522&z=20&ll=35.0689654594023,-80.2623544692522&t=k",STEEL PLANK DECK ON I-BEAMS,ABUTMENTS:YOUNT MASONRY,SR1002,CRIBS CREEK
2025,6,State,030189,BRIDGE,,ANSON,10,22,20.3,7,6,4,,1954,1997,35.08089469,-80.25177199,"http://maps.google.com/maps?q=35.0808946935329,-80.2517719906278&z=20&ll=35.0808946935329,-80.2517719906278&t=k",TIMBER DECK ON I-BEAMS,ABUTMENTS:YOUNT MASONRY,SR1450,CRIBS CREEK
2025,6,State,030218,BRIDGE,,ANSON,10,202,25.3,6,7,6,,1951,1985,35.13047804,-80.18807827,"http://maps.google.com/maps?q=35.1304780384078,-80.1880782723896&z=20&ll=35.1304780384078,-80.1880782723896&t=k",STEEL PLANK DECK ON I-BEAMS,"ABUT#1:MASS CONC W/STL. CAP, EBT#2, BT#3&4:STL. CAP & PILE, BT#1&2:RC P&B",SR1612,LANES CREEK
