Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2025,2,State,250495,BRIDGE,R,CUMBERLAND,6,409.5,49.3,8,8,8,,2022,,34.95770801,-78.99438454,"http://maps.google.com/maps?q=34.9577080102733,-78.9943845380382&z=20&ll=34.9577080102733,-78.9943845380382&t=k","REINFORCED CONCRETE DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS, PPC DECK PANELS, APPROACH SLABS",INTEGRAL END BENTS: RC CAPS ON STEEL PILES; INT. BENTS: RC CAPS ON STEEL PIPE PILES,I-295N,ROCKFISH CREEK
2025,2,State,250496,BRIDGE,R,CUMBERLAND,6,91,45.3,8,9,9,,2022,,34.96472077,-79.00812088,"http://maps.google.com/maps?q=34.9647207685215,-79.0081208799493&z=20&ll=34.9647207685215,-79.0081208799493&t=k","REINFORCED CONCRETE DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS, DECK GIRDERS, APPROACH SLABS","INTEGRAL END BENTS: RC CAPS ON STEEL PILES, MSE HEADWALLS",I-295S,SR1113
2025,2,State,250497,BRIDGE,R,CUMBERLAND,6,91,45.3,8,9,9,,2022,,34.96496521,-79.00802442,"http://maps.google.com/maps?q=34.9649652074101,-79.0080244190063&z=20&ll=34.9649652074101,-79.0080244190063&t=k","REINFORCED CONCRETE DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS, DECK PANELS, APPROACH SLAB",INTEGRAL END BENTS: RC CAPS ON STEEL PILES; MSE HEADWALLS,I-295N (FUTURE),SR1113
2025,2,State,420002,BRIDGE,,HARNETT,6,127,33,7,7,6,,1989,,35.51453462,-78.78611571,"http://maps.google.com/maps?q=35.514534617536,-78.7861157067713&z=20&ll=35.514534617536,-78.7861157067713&t=k",PRESTRESSED CONCRETE CORED SLAB,EBTS&IBTS:PRESTR.CONC.CAP/STEEL PILES,SR1441,KENNETH CREEK
2025,2,State,420003,BRIDGE,,HARNETT,6,103,33,8,7,7,,2014,,35.51422709,-78.76506482,"http://maps.google.com/maps?q=35.5142270935997,-78.7650648243946&z=20&ll=35.5142270935997,-78.7650648243946&t=k",PRESTRESSED CONCRETE CORED SLAB,EBTS & BTS RC CAP/STL. H-PILES,SR1441,NEILS CREEK
2025,2,State,420022,BRIDGE,L,HARNETT,6,113,33.4,6,6,7,,1957,,35.32951544,-78.66279735,"http://maps.google.com/maps?q=35.3295154372574,-78.662797354098&z=20&ll=35.3295154372574,-78.662797354098&t=k",RIGID FRAME CONCRETE FLOOR CONTINUOUS,EBTS&IBTS:RC CAPS/PPC PILES @ 6'CTS.,"US421S,NC55",DUNN-ERWIN RAIL TRAIL
2025,2,State,420023,BRIDGE,R,HARNETT,6,112,31.4,7,6,6,,1957,,35.3296344,-78.66267692,"http://maps.google.com/maps?q=35.3296344003207,-78.6626769239669&z=20&ll=35.3296344003207,-78.6626769239669&t=k",RIGID FRAME REINFORCED CONCRETE SLAB,EBTS&IBTS:RC CAP/PPC PILES @ 6'CTS.,US421 NBL,DUNN ERWIN RAIL TRAIL
2025,2,State,420029,BRIDGE,,HARNETT,6,106,36,8,7,7,,2011,,35.29856291,-78.57794646,"http://maps.google.com/maps?q=35.2985629127695,-78.5779464565459&z=20&ll=35.2985629127695,-78.5779464565459&t=k",PRECAST PRESTRESSED CONC.CORED SLAB,EBTS&IBTS:RC CAPS / GALV.& STEEL H-PILES @ VAR. CTS.,NC55,MINGO SWAMP
2025,2,State,420041,BRIDGE,,HARNETT,6,127,30.1,7,7,7,,1993,,35.40735819,-79.05427534,"http://maps.google.com/maps?q=35.4073581904764,-79.0542753396642&z=20&ll=35.4073581904764,-79.0542753396642&t=k",PPC CORED SLAB,EBTS:RC CAP/H-PILES;IBTS:RCP&BEAM,SR1215,UPPER LITTLE RIVER
2025,2,State,420045,BRIDGE,R,HARNETT,6,604,37,7,7,7,,1993,,35.40683896,-78.81303402,"http://maps.google.com/maps?q=35.4068389645317,-78.8130340171069&z=20&ll=35.4068389645317,-78.8130340171069&t=k","RC DECK ON CONT STEEL PLATE GIRDERS, SIP FORMS, APPROACH SLABS",EBTS:RC CAPS/H-PILES;IBTS:RCP&BEAM/SPRD.FTGS.,"US401,421,NC27,210",CAPE FEAR RIVER
2025,2,State,420052,BRIDGE,,HARNETT,6,680,42,6,6,6,,1972,,35.31215645,-78.69261973,"http://maps.google.com/maps?q=35.3121564469524,-78.6926197267418&z=20&ll=35.3121564469524,-78.6926197267418&t=k",REINFORCED CONCRETE DECK ON STEEL PLATE GIRDERS,EBTS:RC CAP/STL.PILES;BTS1-4:RCHBT;BT4:PILE FTG.,NC217,CAPE FEAR RIVER
2025,2,State,420059,BRIDGE,,HARNETT,6,105,39,8,7,7,,2010,,35.25529109,-78.99662494,"http://maps.google.com/maps?q=35.2552910917134,-78.9966249378635&z=20&ll=35.2552910917134,-78.9966249378635&t=k","PRESTRESSED CONC.CORED SLAB, APPROACH SLAB",EBTS&IBT:RC CAPS/STL.&GALV.STL.H-PILES,SR1120,JUMPING RUN CREEK
2025,2,State,420078,BRIDGE,,HARNETT,6,107,44.3,7,7,7,,1980,,35.26930363,-78.75542523,"http://maps.google.com/maps?q=35.2693036268184,-78.7554252320726&z=20&ll=35.2693036268184,-78.7554252320726&t=k","PRESTRESSED CONCRETE CORED SLAB,STD.BMD-19-41-60",EBTS&IBTS:PRESTR.CONC.CAPS/H-PILES,SR2027,STEWARTS CREEK
2025,2,State,420080,BRIDGE,,HARNETT,6,225,28.4,5,6,6,,1955,,35.31743198,-78.5739225,"http://maps.google.com/maps?q=35.3174319774075,-78.5739224952316&z=20&ll=35.3174319774075,-78.5739224952316&t=k",REINFORCED CONCRETE FLOOR/I-BEAMS,E.BTS:RC CAPS/TIM.PILES;INT.BTS:RCP&B/PILE FOOTING,SR1808,I95
2025,2,State,420085,PIPE,,HARNETT,6,40,43,,,,7,1948,,35.46691818,-78.85839648,"http://maps.google.com/maps?q=35.4669181821815,-78.8583964809831&z=20&ll=35.4669181821815,-78.8583964809831&t=k","SINGLE 39'-9""X18'-6"" RC ARCH CULVERT;38'-8"" ALONG CENTERLINE OF CULVERT",,SR1412,HECTORS CREEK
2025,2,State,420106,BRIDGE,,HARNETT,6,180,36,7,7,6,,2005,,35.28331027,-78.63742322,"http://maps.google.com/maps?q=35.2833102692922,-78.6374232176313&z=20&ll=35.2833102692922,-78.6374232176313&t=k",PRESTRESSED PRECAST CONC.CORED SLAB,EBTS&IBTS:RC CAPS/STL.H-PILES,SR1780,BLACK RIVER
2025,2,State,420128,BRIDGE,,HARNETT,6,87,39,7,7,7,,2005,,35.35704756,-78.65672201,"http://maps.google.com/maps?q=35.3570475581712,-78.6567220055016&z=20&ll=35.3570475581712,-78.6567220055016&t=k",PRESTRESSED CONCRETE CORED SLAB,EBTS:RC CAPS/H-PILES IBTS:PPC CAPS/H-PILES,SR1725,STEWART CREEK
