Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2025,5,State,190270,BRIDGE,,CHEROKEE,14,548,40.6,7,7,7,,2008,,35.07271993,-84.02028287,"http://maps.google.com/maps?q=35.0727199335939,-84.0202828718304&z=20&ll=35.0727199335939,-84.0202828718304&t=k",RC FLOOR ON CONT. STEEL PLATE GIRDERS (S.I.P. METAL FORMS),E.BTS & INT.BT:REINF.CONCRETE CAPS/RC DRILLED SHAFT PIERS,US64,MARTIN CREEK
2025,5,State,190271,BRIDGE,,CHEROKEE,14,408,40.6,7,7,7,,2008,,35.070788,-84.00223354,"http://maps.google.com/maps?q=35.0707880049583,-84.0022335398474&z=20&ll=35.0707880049583,-84.0022335398474&t=k",RC FLOOR ON CURVED STEEL PLATE GIRDERS (S.I.P. METAL FORMS),E.BT1:RC CAP/SPR.FTG;INT.BTS:D.S.PIERS;E.BT2:RC CAP/H-PILES,US64,"SR1558,UT TO  HIWASSEE RV"
2025,5,State,190272,BRIDGE,,CHEROKEE,14,683,40.7,7,7,7,,2008,,35.06725295,-83.97325092,"http://maps.google.com/maps?q=35.0672529546045,-83.9732509226424&z=20&ll=35.0672529546045,-83.9732509226424&t=k",RC FLOOR ON CURVED STEEL PLATE GIRDERS (S.I.P. METAL FORMS),E.BTS:RC CAPS/H-PILES;INT.BTS:DRILLED SHAFT PIERS,US 64,HIWASSEE RIVER
2025,5,State,190274,BRIDGE,,CHEROKEE,14,198,77.8,8,8,8,,2015,,35.12067188,-83.99975052,"http://maps.google.com/maps?q=35.1206718758371,-83.9997505210817&z=20&ll=35.1206718758371,-83.9997505210817&t=k",RC DECK ON STR. STEEL PLATE GIRDERS,E.BTS: RC CAPS/H-PILES @ 8'-CENTERS,SR 1689 CASINO DR,VALLEY RIVER
2025,5,State,370005,BRIDGE,,GRAHAM,14,25,25.3,7,7,7,,2019,,35.41092905,-83.80119549,"http://maps.google.com/maps?q=35.4109290484371,-83.8011954942378&z=20&ll=35.4109290484371,-83.8011954942378&t=k",TIMBER FLOOR ON STEEL I-BEAMS,EBTS.: TIMBER CAP AND TIMBER PILES,SR1242,YELOW CREEK
2025,5,State,370015,BRIDGE,,GRAHAM,14,41,25.3,7,5,5,,1975,,35.32869273,-83.89563516,"http://maps.google.com/maps?q=35.3286927332991,-83.895635155285&z=20&ll=35.3286927332991,-83.895635155285&t=k",TIMBER FLOOR ON I-BEAMS (BMD-20),ABUTMENTS:YOUNT MASONRY,SR1123,WEST BUFFALO CREEK
2025,5,State,370019,BRIDGE,,GRAHAM,14,106,29,6,5,5,,1979,,35.29731236,-83.88505034,"http://maps.google.com/maps?q=35.2973123627185,-83.8850503424657&z=20&ll=35.2973123627185,-83.8850503424657&t=k",STEEL PLANK FLOOR ON I-BEAMS,E.BTS:STL.CAPS/H-PILES;INT.BTS:RC CAPS/H-PILES CONC.ENC.,SR1115,SNOWBIRD CREEK
2025,5,State,370047,BRIDGE,,GRAHAM,14,31,13,7,7,6,,1956,,35.37028589,-83.6272674,"http://maps.google.com/maps?q=35.3702858860568,-83.6272674000253&z=20&ll=35.3702858860568,-83.6272674000253&t=k",TIMBER FLOOR ON I-BEAMS,ABUTMENTS:YOUNT MASONRY,SR1232,PANTHER CREEK
2025,5,State,370055,BRIDGE,,GRAHAM,14,40,16.5,7,5,6,,1960,,35.27463745,-83.87506181,"http://maps.google.com/maps?q=35.2746374535382,-83.8750618133975&z=20&ll=35.2746374535382,-83.8750618133975&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS:TIM.CAPS/TIM.POST&SILLS @ VAR. CENTERS,SR1115,LITTLE SNOWBIRD CREEK
2025,5,State,370060,BRIDGE,,GRAHAM,14,71,25.3,7,5,5,,1971,,35.38390251,-83.67891098,"http://maps.google.com/maps?q=35.3839025084036,-83.6789109755071&z=20&ll=35.3839025084036,-83.6789109755071&t=k",TIMBER FLOOR ON I-BEAMS,ABUTS:YOUNT MASONRY;INT.BTS:TIM.CAPS/TIM.P&S/CONC.FTG.,SR1236,STECOAH CREEK
