Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2024,8,State,000060,BRIDGE,,ALAMANCE,7,260,39,7,7,7,,2004,,36.12717153,-79.31650353,"http://maps.google.com/maps?q=36.1271715338237,-79.3165035263448&z=20&ll=36.1271715338237,-79.3165035263448&t=k","PRECAST PRESTRESSED CONCRETE CORED SLAB, APPROACH SLABS","END BENTS:RC CAPS & STEEL PILES, INT.BENTS:RC CAPS & DOUBLE STEEL PILES",SR1921,QUAKER CREEK
2024,8,State,000094,BRIDGE,,ALAMANCE,7,545,38.3,7,7,7,,2005,,36.02587827,-79.36805592,"http://maps.google.com/maps?q=36.025878269911,-79.3680559187483&z=20&ll=36.025878269911,-79.3680559187483&t=k","RC DECK ON PC GIRDERS (CONTINUOUS), SIP FORMS, APPROACH SLABS","EBTS:RC CAP & STEEL PILES, INT.BTS:RC CAPS ON DRILLED PIERS",SR2158,HAW RIVER
2024,8,State,400609,BRIDGE,,GUILFORD,7,219,28.8,7,7,6,,1990,,36.0913219,-80.03543922,"http://maps.google.com/maps?q=36.0913218976731,-80.0354392227633&z=20&ll=36.0913218976731,-80.0354392227633&t=k","RC DECK ON PRESTRESSED CONCRETE GIRDERS, PC DECK PANELS, APPROACH SLABS","END BENTS:RC CAPS ON STEEL PILES, INTERIOR BENTS:2 COLUMN, RC POST & BEAM, SPREAD FOOTINGS",SR1860,I40
2024,8,State,400613,BRIDGE,,GUILFORD,7,208,28.8,6,6,6,,1990,,36.09743264,-80.01846418,"http://maps.google.com/maps?q=36.0974326370401,-80.0184641825727&z=20&ll=36.0974326370401,-80.0184641825727&t=k","RC DECK ON PC GIRDERS, PC DECK PANELS, APPROACH SLABS","EBTS:RC CAP ON STEEL PILES,INTBTS:RC POST & BEAM W/PILE FTGS",SR2007,I40
2024,8,State,400616,BRIDGE,,GUILFORD,7,344,42.8,6,6,6,,1991,,36.09751593,-80.01576466,"http://maps.google.com/maps?q=36.097515933464,-80.0157646627888&z=20&ll=36.097515933464,-80.0157646627888&t=k","RC DECK ON HAUNCHED I-BEAMS & PLATE GIRDERS, SIP FORMS, APPROACH SLABS","END BENTS:RC CAP ON STEEL PILES, INTERIOR BENTS:4 COLUMN, RC POST & BEAM, SPREAD FOOTINGS","I40E.BUS,US421",I40
2024,8,State,400757,BRIDGE,,GUILFORD,7,409,39.1,7,7,7,,1996,,36.00940909,-80.03424849,"http://maps.google.com/maps?q=36.0094090917296,-80.0342484928428&z=20&ll=36.0094090917296,-80.0342484928428&t=k","RC DECK ON STEEL PLATE GIRDERS & I-BEAMS, SIP FORMS, APPROACH SLABS","END BENTS:RC CAP ON STEEL PILES, INTERIOR BENTS:4 COLUMN, RC POST & BEAM, SPREAD FOOTINGS",SR1993N,"I74, US311"
2024,8,State,400758,BRIDGE,,GUILFORD,7,316,39,7,7,7,,1996,,36.00732073,-80.03148,"http://maps.google.com/maps?q=36.0073207345477,-80.0314800005647&z=20&ll=36.0073207345477,-80.0314800005647&t=k","RC DECK ON I-BEAMS & PLATE GIRDERS, SIP FORMS, APPROACH SLABS","END BENTS:RC CAP & STEEL PILES, INTERIOR BENTS:3 COLUMN, RC POST & BEAM, PILE FOOTINGS",I74RAMP,"I74, US311"
2024,8,State,400759,BRIDGE,R,GUILFORD,7,152,63.2,6,6,6,,1996,,36.00796284,-80.02251367,"http://maps.google.com/maps?q=36.0079628382556,-80.0225136652652&z=20&ll=36.0079628382556,-80.0225136652652&t=k","RC DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS, PPC DECK PANELS, APPROACH SLABS","ABUT#1:RC SPILL THRU, END BENT#2:RC CAP ON SPR.FTGS., INT.BENTS:4 COLUMN, RC POST & BEAM, SPR. FTGS.","I74E,US311S",SHADYBROOK DRIVE
2024,8,State,400760,BRIDGE,L,GUILFORD,7,166,51.1,7,7,7,,1996,,36.00826199,-80.02252272,"http://maps.google.com/maps?q=36.0082619897362,-80.0225227193088&z=20&ll=36.0082619897362,-80.0225227193088&t=k","RC DECK ON PRESTRESSED CONCRETE GIRDERS, PC DECK PANELS, APPROACH SLABS","END BENTS:RC CAP & STEEL PILES, INTERIOR BENTS:3 COL.RC POST & BEAM, BT#1 W/PILE FOOTINGS","I74W,US311N",SHADYBROOK DRIVE
2024,8,State,400761,BRIDGE,,GUILFORD,7,252,74.6,6,7,6,,1996,,36.00926711,-80.01005185,"http://maps.google.com/maps?q=36.0092671103773,-80.0100518475471&z=20&ll=36.0092671103773,-80.0100518475471&t=k","RC DECK ON PRESTRESSED CONCRETE GIRDERS, SIP FORMS, APPROACH SLABS","EBT#1:RC CAP & SPREAD FOOTINGS, EBT#2:RC CAP & STEEL PILES, INT.BTS:RC POST & BEAM, SPREAD FOOTINGS",SR1979,"I74, US311"
