Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2024,11,State,910015,BRIDGE,,WAKE,5,341,88,5,6,6,,1973,,35.83540001,-78.30333327,"http://maps.google.com/maps?q=35.8354000068108,-78.3033332662938&z=20&ll=35.8354000068108,-78.3033332662938&t=k",REINFORCED CONCRETE DECK ON I-BEAMS & STEEL PLATE GIRDRS,E.BTS: RC CAP/PPC PILES;INT.BTS:RCP&B/PPC PILES,US264,US64
2024,11,State,910039,BRIDGE,,WAKE,5,272,35.8,7,7,7,,2005,,35.84480386,-78.71203554,"http://maps.google.com/maps?q=35.8448038612355,-78.7120355447861&z=20&ll=35.8448038612355,-78.7120355447861&t=k","RC DECK ON PC GIRDERS (CONT), APPROACH SLABS",EBTS:RC CAP /H-PILES;IBTS:RCP&B /DRILLED SHAFT PIERS,SR1664S,CRABTREE CREEK
2024,11,State,910044,BRIDGE,R,WAKE,5,210,34.1,7,8,8,,2004,,35.84552127,-78.72435273,"http://maps.google.com/maps?q=35.8455212677919,-78.7243527326921&z=20&ll=35.8455212677919,-78.7243527326921&t=k","RC DECK ON PC GIRDERS (CONT); SIP FORMS, APPROACH SLABS",EBTS:RC CAPS/H-PILES;IBTS:RC CAPS&COLS./DRILLED SHAFT PIERS,SR1649,CRABTREE CREEK
2024,11,State,910045,BRIDGE,,WAKE,5,94,41.8,7,7,7,,2004,,35.84802723,-78.72426106,"http://maps.google.com/maps?q=35.8480272316826,-78.7242610579805&z=20&ll=35.8480272316826,-78.7242610579805&t=k",RC DECK ON PPC GIRDERS; APPROACH SLABS,EBTS:RC.CAPS ON STL.H-PILES,SR1649,TURKEY CREEK
2024,11,State,910060,BRIDGE,R,WAKE,5,135,33.4,6,6,6,,1953,,35.63203331,-78.71570922,"http://maps.google.com/maps?q=35.6320333088744,-78.7157092175622&z=20&ll=35.6320333088744,-78.7157092175622&t=k",REINFORCED CONCRETE DECK GIRDERS,EBTS:RC CAPS/TIMBER PILES;IBTS:RCP&BEAM,US401N,MIDDLE CREEK
2024,11,State,910063,BRIDGE,,WAKE,5,171,59.3,7,8,7,,2008,,35.6321179,-78.71586493,"http://maps.google.com/maps?q=35.6321179012123,-78.7158649305019&z=20&ll=35.6321179012123,-78.7158649305019&t=k",RC DECK ON CONTINUOUS PPC GIRDERS; SIP METAL FORMS; APPROACH SLABS,E.BTS:RC CAPS/H-PILES;IBTS:RC CAPS&COLS./DRILL SHAFT PIERS,US401 SBL,MIDDLE CREEK
2024,11,State,910074,BRIDGE,,WAKE,5,185,33.1,6,7,7,,1997,,35.66155671,-78.94489076,"http://maps.google.com/maps?q=35.6615567134677,-78.9448907580917&z=20&ll=35.6615567134677,-78.9448907580917&t=k","RC DECK ON PPC GIRDERS (CONT.), SIP FORMS, APPROACH SLAB",EBTS:RC CAP/STL.PILES;IBTS:RCP&B/DRILLED SHAFT PIERS,SR1134,US1
2024,11,State,910085,BRIDGE,,WAKE,5,457,38.8,6,6,5,,1980,,36.04954932,-78.75086636,"http://maps.google.com/maps?q=36.0495493224211,-78.7508663645892&z=20&ll=36.0495493224211,-78.7508663645892&t=k","RC DECK ON AASHTO TYPE II PRESTRESSED CONCRETEGIRDERS, SIP FORMS","E.BTS:RC CAP/H-PILES;BTS:RCP&B;BTS:1-4,6,7/PILEFTGS",SR1902,FALLS LAKE
2024,11,State,910090,BRIDGE,,WAKE,5,189,38.8,6,6,5,,1980,,36.05637247,-78.67622812,"http://maps.google.com/maps?q=36.0563724741921,-78.67622812282&z=20&ll=36.0563724741921,-78.67622812282&t=k","REINFORCED CONCRETE DECK ON PPC GIRDERS, SIP FORMS",EBTS&IBTS:RC CAP/STEEL H-PILES,SR1901,BEAVERDAM CREEK
2024,11,State,910095,BRIDGE,,WAKE,5,144,38.8,6,7,7,,1981,,35.97297844,-78.65526715,"http://maps.google.com/maps?q=35.972978442482,-78.6552671483649&z=20&ll=35.972978442482,-78.6552671483649&t=k",RC DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS (CONT.); SIP METAL FORMS,EBTS & IBTS :RC CAP/PPC PILES,SR1005,FALLS LAKE
2024,11,State,910096,BRIDGE,,WAKE,5,142,38.8,6,7,6,,1981,,35.95811432,-78.64400761,"http://maps.google.com/maps?q=35.958114317837,-78.6440076075261&z=20&ll=35.958114317837,-78.6440076075261&t=k",RC DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS; SIP METAL FORMS,E.BTS&INT.BTS:RC CAPS/PPCPILES,SR1005,FALLS LAKE
