Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2024,3,Municipal,730094,BRIDGE,,PITT,2,34,35.4,7,7,6,,1950,,35.60502086,-77.34105842,"http://maps.google.com/maps?q=35.6050208645161,-77.34105842301&z=20&ll=35.6050208645161,-77.34105842301&t=k",REINFORCED CONCRETE DECK GIRDERS,REINFORCED CONCRETE ABUTMENTS,5TH STREET,GREEN MILL RUN
2024,3,Municipal,730096,PIPE,,PITT,2,32,38,,,,4,1950,,35.60412216,-77.36475776,"http://maps.google.com/maps?q=35.6041221593097,-77.3647577558894&z=20&ll=35.6041221593097,-77.3647577558894&t=k","2 LINES 15'X7' STRUC. STL. PLATE ARCH; 38'-3"" ALONG C/L OF PIPE",CONCRETE HEADWALLS,ROCK SPRING ROAD,GREEN MILL RUN
2024,3,Municipal,730097,CULVERT,,PITT,2,52,83,,,,6,1980,,35.59112013,-77.37925021,"http://maps.google.com/maps?q=35.5911201316107,-77.37925020608&z=20&ll=35.5911201316107,-77.37925020608&t=k",QUADRUPLE 12'X8' RCBC; 83' ALONG CENTERLINE OF CULVERT,,ARLINGTON BLVD,GREENS MILL RUN
2024,3,Municipal,730099,CULVERT,,PITT,2,40,65.8,,,,7,1988,,35.58810286,-77.38791634,"http://maps.google.com/maps?q=35.5881028609245,-77.3879163406991&z=20&ll=35.5881028609245,-77.3879163406991&t=k",TRIPLE 12'X9' RCBC; 68' ALONG CENTERLINE OF CULVERT,,HOOKER ROAD,GREEN MILL RUN
2024,3,Municipal,730419,BRIDGE,,PITT,2,56,36,7,5,5,,1994,,35.59511305,-77.32411976,"http://maps.google.com/maps?q=35.5951130534227,-77.3241197583814&z=20&ll=35.5951130534227,-77.3241197583814&t=k","PRESTRESSED CONCRETE CORED SLAB, APPROACH SLABS",END BENTS: RC CAPS ON STEEL PILES,OXFORD ROAD,BELLS BRANCH
2024,3,Municipal,730421,BRIDGE,,PITT,2,36,64.6,7,7,7,,2019,,35.58024119,-77.33159636,"http://maps.google.com/maps?q=35.5802411872609,-77.331596361987&z=20&ll=35.5802411872609,-77.331596361987&t=k",PRECAST PRESTRESSED CONCRETE CORED SLAB,END BENTS: RC CAPS ON STEEL PILES,KING GEORGE RD.,MEETING HOUSE BRANCH
2024,3,Municipal,730435,PIPE,,PITT,2,28,157,,,,7,1960,,35.60226136,-77.35886879,"http://maps.google.com/maps?q=35.60226135518,-77.3588687930393&z=20&ll=35.60226135518,-77.3588687930393&t=k",2 LINES 16'-8 X7'-6 STRUCTURAL PLATE ARCH; 79.2'ALONG C/L OF PIPE,,ELM STREET,GREEN MILL RUN
2024,3,Municipal,730466,CULVERT,,PITT,2,47,34.7,,,,6,1994,,35.59242628,-77.39918948,"http://maps.google.com/maps?q=35.5924262819786,-77.3991894808586&z=20&ll=35.5924262819786,-77.3991894808586&t=k","TRIPLE 6'X5' RCBC; 157'-1"" LENGTH ALONG CENTERLINE OF CULVERT",,ARLINGTON BLVD.,REEDY BRANCH
2024,3,Municipal,730469,BRIDGE,,PITT,2,30,30.6,7,5,5,,1994,,35.58757195,-77.33180899,"http://maps.google.com/maps?q=35.5875719505528,-77.3318089877215&z=20&ll=35.5875719505528,-77.3318089877215&t=k","REINFORCED CONCRETE DECK ON CONT.I-BEAM,SIP FORMS",E.BTS&BT:STEEL CAPS/TIMBER PILES,KENSINGTON DR.,BELLS BRANCH
2024,3,State,380055,BRIDGE,R,GRANVILLE,5,276,42,7,5,5,,1969,,36.22932191,-78.64853824,"http://maps.google.com/maps?q=36.2293219135377,-78.6485382370751&z=20&ll=36.2293219135377,-78.6485382370751&t=k",RC DECK ON PRESTRESSED CONCRETE GIRDERS; APPROACH SLABS,E.BTS:RC CAP/H-PILES@6'9 CTS;INT.BTS:RCP&BEAM,I85N,TAR RIVER
