Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2024,12,State,220012,BRIDGE,,CLEVELAND,12,106,24.8,4,4,4,,1971,,35.34959095,-81.53792641,"http://maps.google.com/maps?q=35.3495909502281,-81.537926409422&z=20&ll=35.3495909502281,-81.537926409422&t=k",PRECAST PRESTRESSED CONCRETE CORED SLABS (BMD-19),END & INTERIOR BENTS:PPC CAPS ON STEEL PILES,SR1337,UT TO FIRST BROAD RIVER
2024,12,State,220027,BRIDGE,,CLEVELAND,12,65,36.3,6,6,5,,1955,,35.3615754,-81.42842619,"http://maps.google.com/maps?q=35.3615753955453,-81.4284261879816&z=20&ll=35.3615753955453,-81.4284261879816&t=k",REINFORCED CONCRETE SLAB (CONTINUOUS),END & INTERIOR BENTS:RC CAP ON STEEL PILES,SR1001,CSX RAILROAD
2024,12,State,220033,BRIDGE,,CLEVELAND,12,46,24.3,6,7,5,,1958,1984,35.30874684,-81.41586964,"http://maps.google.com/maps?q=35.3087468355476,-81.4158696363042&z=20&ll=35.3087468355476,-81.4158696363042&t=k",TIMBER DECK ON I-BEAMS,"END BENTS:STEEL CAPS & PILES, TIMBER BULKHEADS",SR2011,MUDDY FORK CREEK
2024,12,State,220036,BRIDGE,,CLEVELAND,12,122,27,6,6,6,,1986,,35.29586647,-81.42829763,"http://maps.google.com/maps?q=35.2958664731735,-81.4282976342965&z=20&ll=35.2958664731735,-81.4282976342965&t=k",PRECAST PRESTESSED CONCRETE CORED SLAB (BMD-29),END & INT.BENTS:PRECAST PRESTRESSED CONCRETE CAPS ON STEEL PILES,SR2012,MUDDY FORK CREEK
2024,12,State,220040,BRIDGE,,CLEVELAND,12,80,22,4,3,6,,1951,,35.26795283,-81.42518899,"http://maps.google.com/maps?q=35.2679528318944,-81.4251889940646&z=20&ll=35.2679528318944,-81.4251889940646&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,"END BENTS:RC CAP & TIMBER PILES, INTERIOR BENTS:RC POST & BEAM",SR1001,POTTS CREEK
2024,12,State,220041,BRIDGE,,CLEVELAND,12,76,25.5,7,4,6,,1970,,35.2864039,-81.40856691,"http://maps.google.com/maps?q=35.2864039015852,-81.408566914542&z=20&ll=35.2864039015852,-81.408566914542&t=k",PRECAST PRESTRESSED CONCRETE CHANNELS,E.BTS & INT.BTS: PPC CAPS/TIMBER PILES,SR2014,LITTLE PERSIMMON CREEK
2024,12,State,220044,PIPE,,CLEVELAND,12,27,97,,,,4,1990,,35.29688107,-81.39906731,"http://maps.google.com/maps?q=35.2968810656976,-81.3990673122986&z=20&ll=35.2968810656976,-81.3990673122986&t=k","2 LINES 128"" X 83"" CM PIPE ARCH; 97' ALONG CENTERLINE PIPE",CONCRETE HEADWALLS,SR2013,PERSIMMON CREEK
2024,12,State,220048,BRIDGE,R,CLEVELAND,12,209,33.4,6,4,5,,1925,1999,35.29855574,-81.68250273,"http://maps.google.com/maps?q=35.2985557406206,-81.6825027307796&z=20&ll=35.2985557406206,-81.6825027307796&t=k",REINFORCED CONCRETE DECK GIRDERS,"ABUTMENTS:RC SPILL THRU, INTERIOR BENTS:RC POST & WEB",US74 EBL,SANDY RUN CREEK
2024,12,State,220049,BRIDGE,L,CLEVELAND,12,210,33.4,5,5,4,,1965,1999,35.2987042,-81.68236936,"http://maps.google.com/maps?q=35.2987042011192,-81.6823693640729&z=20&ll=35.2987042011192,-81.6823693640729&t=k",REINFORCED CONCRETE DECK ON I-BEAMS,"E.BTS:RC CAPS/H-PILES,INT.BTS:RC POST & BEAM",US74 WBL,SANDY RUN
2024,12,State,220059,CULVERT,R,CLEVELAND,12,43,93,,,,6,1952,,35.29172293,-81.63025291,"http://maps.google.com/maps?q=35.291722925942,-81.630252909757&z=20&ll=35.291722925942,-81.630252909757&t=k","TRIPLE 12'X10'RC BOX CULVERT,92'4 ALONG CENTERLINE CULVERT",,US74 EBL,BEAVERDAM CREEK
