Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2024,9,State,550035,BRIDGE,,MACON,14,50,14,7,7,7,,1936,,35.00458085,-83.21103033,"http://maps.google.com/maps?q=35.0045808548969,-83.2110303306612&z=20&ll=35.0045808548969,-83.2110303306612&t=k",RC FLOOR ON CONT.STEEL GIRDER FLOORBEAM SYS.,"E.BTS:REINFORCED CONCRETE SOLID;INT.BTS:RCP&W,CRUTCH BENT",SR1618,CLEAR CREEK
2024,9,State,550036,BRIDGE,,MACON,14,36,20,7,5,6,,1956,,35.05528748,-83.25432498,"http://maps.google.com/maps?q=35.0552874800125,-83.2543249832835&z=20&ll=35.0552874800125,-83.2543249832835&t=k",TIMBER FLOOR ON I-BEAMS,ABUTMENTS:YOUNT MASONRY,SR1620,TURTLE POND CREEK
2024,9,State,550037,BRIDGE,,MACON,14,31,20,7,5,7,,1959,,35.06294814,-83.2610748,"http://maps.google.com/maps?q=35.0629481383315,-83.2610747965435&z=20&ll=35.0629481383315,-83.2610747965435&t=k",TIMBER FLOOR ON I-BEAMS,ABUTMENTS:YOUNT MASONRY,SR1620,TURTLE POND CREEK
2024,9,State,550054,BRIDGE,,MACON,14,123,33.8,7,7,8,,2000,,35.14439434,-83.30978875,"http://maps.google.com/maps?q=35.1443943366555,-83.3097887459717&z=20&ll=35.1443943366555,-83.3097887459717&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS (S.I.P. METAL FORMS),E.BT.1&PIER:RC CAPS/RC DRILLED SHAFT;E.BT.2 RC CAP/H-PILES,SR1674,CULLASAJA RIVER
2024,9,State,550055,BRIDGE,,MACON,14,131,25.3,7,4,6,,1965,,35.12523841,-83.2848596,"http://maps.google.com/maps?q=35.1252384127297,-83.284859604413&z=20&ll=35.1252384127297,-83.284859604413&t=k",TIMBER FLOOR ON SALVAGED I-BEAMS,E.BTS&BTS:RC CAPS/H-PILES;BTS:CONC.ENCASED,SR1679,CULLASAJA RIVER
2024,9,State,550056,BRIDGE,,MACON,14,81,25.3,7,4,5,,1957,1973,35.10173067,-83.26368347,"http://maps.google.com/maps?q=35.1017306676264,-83.2636834731432&z=20&ll=35.1017306676264,-83.2636834731432&t=k",TIMBER FLOOR ON SALVAGED I-BEAMS,ABUTS:EXISTING YOUNT MASONRY(WIDENED);PIER:RC SOLID,SR1679,CULLASAJA RIVER
2024,9,State,550057,BRIDGE,,MACON,14,75,20,7,5,6,,1964,,35.07622866,-83.24897889,"http://maps.google.com/maps?q=35.0762286582302,-83.2489788903789&z=20&ll=35.0762286582302,-83.2489788903789&t=k",TIMBER FLOOR ON TIMBER JOISTS & I-BEAMS,E.BTS&INT.BTS:TIM.CAPS/TIMBER POST&SILLS @ VAR. CTS.,SR1620,CULLASAJA RIVER
2024,9,State,550061,BRIDGE,,MACON,14,37,25.3,7,5,7,,1971,,35.09168444,-83.19631603,"http://maps.google.com/maps?q=35.0916844404578,-83.1963160309382&z=20&ll=35.0916844404578,-83.1963160309382&t=k",TIMBER FLOOR ON SALVAGED I-BEAMS,ABUTS:YOUNT MASONRY(WIDENED),SR1538,BIG CREEK
2024,9,State,550235,BRIDGE,,MACON,14,26,20,4,5,4,,1965,,35.23752282,-83.47688506,"http://maps.google.com/maps?q=35.2375228210516,-83.4768850589543&z=20&ll=35.2375228210516,-83.4768850589543&t=k",TIMBER FLOOR ON SALVAGE I-BEAMS,E.BTS:TIMBER CAPS/TIMBER POST & SILLS @ VAR.CENTERS; INT CRUTCH BT.,SR1389,YOUNCE CREEK
2024,9,State,550240,BRIDGE,,MACON,14,48,25,7,6,6,,1974,,35.27151837,-83.36051821,"http://maps.google.com/maps?q=35.2715183673318,-83.3605182118226&z=20&ll=35.2715183673318,-83.3605182118226&t=k",TIMBER FLOOR ON TIMBER JOISTS,E.BTS&INT BTS: TIM.CAPS/TIM.PILES @ 6'-8.5 CTS.,SR1343,CALER FORK CREEK
2024,9,State,550324,BRIDGE,,MACON,14,26,20,7,6,5,,1966,,35.27074205,-83.51207899,"http://maps.google.com/maps?q=35.2707420519911,-83.5120789890122&z=20&ll=35.2707420519911,-83.5120789890122&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS:TIMBER CAPS/TIMBER POST&SILLS/CONC.FTGS.,SR1368,RHINEHART CREEK
2024,9,State,550326,BRIDGE,,MACON,14,49,24,7,6,6,,1969,,35.22012344,-83.41840724,"http://maps.google.com/maps?q=35.2201234432162,-83.4184072447768&z=20&ll=35.2201234432162,-83.4184072447768&t=k",TIMBER FLOOR ON TIMBER JOISTS,E.BTS&INT.BTS:TIMBER CAPS/TIMBER PILES @ 5'-11.75 CTS.,RUNWAY ROAD,IOTLA CREEK
2024,9,State,550327,BRIDGE,,MACON,14,26,20.1,7,6,6,,1970,,35.12663612,-83.51721287,"http://maps.google.com/maps?q=35.1266361223514,-83.517212868951&z=20&ll=35.1266361223514,-83.517212868951&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS:TIMBER CAPS/TIMBER POST&SILLS @ 5' -6 CENTERS,SR1304,POPLAR COVE CREEK
2024,9,State,550361,BRIDGE,,MACON,14,25,20,8,8,8,,1960,,35.21672347,-83.43587303,"http://maps.google.com/maps?q=35.2167234686399,-83.435873027804&z=20&ll=35.2167234686399,-83.435873027804&t=k",TIMBER FLOOR ON I-BEAMS,E.BT. TIMBER CAPS/ TIMBER POST AND SILLS @ VAR CTS.,SR1485,IOTLA CREEK
2024,9,State,550362,BRIDGE,,MACON,14,75,24,5,5,7,,1960,,35.22109433,-83.37114503,"http://maps.google.com/maps?q=35.221094334262,-83.3711450349222&z=20&ll=35.221094334262,-83.3711450349222&t=k",STEEL PLANK FLOOR ON SALVAGED I-BEAMS,REINFORCED CONCRETE ABUTMENTS,SR1327,WATAUGA CREEK
