Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2026,1,Municipal,170038,BRIDGE,,CATAWBA,12,340,36.8,7,6,6,,1983,,35.76294527,-81.3601964,"http://maps.google.com/maps?q=35.7629452701697,-81.3601964020082&z=20&ll=35.7629452701697,-81.3601964020082&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS (S.I.P.  METAL FORMS),E.BTS:RC CAPS/H-PILES;BTS:RC HAMMERHEADHEAD,21ST AVE.NORTHWEST,LAKE HICKORY INLET
2026,1,Municipal,170180,BRIDGE,,CATAWBA,12,108,36.3,6,6,6,,1985,,35.67651368,-81.21813943,"http://maps.google.com/maps?q=35.6765136806338,-81.2181394283689&z=20&ll=35.6765136806338,-81.2181394283689&t=k",PRECAST PRESTRESSED CONCRETE CORED SLAB,"ABUTMENTS:REINFORCED CONCRETE, INT.BTS:RC POST & BEAM",N.COLLEGE AVENUE,NORFORK SOUTHERN RR
2026,1,Municipal,170181,CULVERT,,CATAWBA,12,34,94,,,,6,1991,,35.74775959,-81.36238477,"http://maps.google.com/maps?q=35.7477595913567,-81.362384766938&z=20&ll=35.7477595913567,-81.362384766938&t=k",TRIPLE 11'X8' RCBC;94' ALONG CENTERLINE CULVERT,,12TH AVENUE NW,FRYE CREEK
2026,1,Municipal,170182,CULVERT,,CATAWBA,12,39,119.8,,,,6,1991,,35.74823722,-81.36014762,"http://maps.google.com/maps?q=35.7482372229377,-81.3601476241833&z=20&ll=35.7482372229377,-81.3601476241833&t=k","TRIPLE 12'X8' RCBC;119'-10"" ALONG CENTERLINE CULVERT",,12TH AVENUE NW.,CRIPPLE CREEK
2026,1,Municipal,170291,CULVERT,,CATAWBA,12,26,93,,,,6,1960,,35.72861897,-81.31399997,"http://maps.google.com/maps?q=35.7286189686928,-81.3139999693873&z=20&ll=35.7286189686928,-81.3139999693873&t=k","DOUBLE 9'X7' RC BOX CULVERT,93' 0"" ALONG CENTERLINE OF CULVERT",,15TH STREET SE,UT TO CLARK CREEK
2026,1,Municipal,170306,PIPE,,CATAWBA,12,30,38.5,,,,5,2018,,35.76102051,-81.31891577,"http://maps.google.com/maps?q=35.7610205108662,-81.318915767548&z=20&ll=35.7610205108662,-81.318915767548&t=k",,,23RD AVENUE NE,FALLING CREEK
2026,1,Municipal,170327,BRIDGE,,CATAWBA,12,93,45,7,7,7,,2019,,35.78477169,-81.31523501,"http://maps.google.com/maps?q=35.7847716912235,-81.3152350053155&z=20&ll=35.7847716912235,-81.3152350053155&t=k","PRESTRESSED CONCRETE BOX BEAM, APPROACH SLABS.",EBTS.: RC CAPS/ STEEL H-PILES,FALLING CREEK ROAD,FALLING CREEK
2026,1,Municipal,170328,PIPE,,CATAWBA,12,24,32,,,,7,1998,,35.74613802,-81.35237638,"http://maps.google.com/maps?q=35.7461380229031,-81.3523763836139&z=20&ll=35.7461380229031,-81.3523763836139&t=k","1 LINE 24'X11' CONC. ARCH;32'0"" ALONG CENTERLINE CULVERT",,8TH ST.LN.NW.,CRIPPLE CREEK
2026,1,Municipal,170363,BRIDGE,,CATAWBA,12,45,11.4,6,6,6,,1997,,35.69882443,-81.34349682,"http://maps.google.com/maps?q=35.6988244347195,-81.3434968151076&z=20&ll=35.6988244347195,-81.3434968151076&t=k",STEEL PONY TRUSS ON STEEL GIRDER FLOORBEAM SYSTEM,ABUTMENTS: REINFORCED CONCRETE FULL HEIGHT,FIRST STREET SE,BARGER BRANCH
2026,1,Municipal,170377,PIPE,,CATAWBA,12,30,70,,,,6,2019,,35.73558643,-81.24070768,"http://maps.google.com/maps?q=35.7355864347947,-81.2407076818014&z=20&ll=35.7355864347947,-81.2407076818014&t=k",3- 8' DIA. ROUND ALUMINUM CMP W/ ALUM. HEADWALL; 70 FT. ALONG C.L. OF CULVERT,,EASTOVER DR.,CREEK
