X,Y,OBJECTID,BRDG_NBR,FTR_INTRSC,F_CARRIED,BRDG_TYP_NM,COUNTY,ROUTE,RD_ANGLE,STR_ANGLE,RTE_ID,X_COORD,Y_COORD,LONG_DD,LAT_DD,BSIP_BRDG_NBR,DIVISION,FUNC_CLASS,FUNC_OBSOL,DETOUR_LEN,STRTYPMAIN,SUPERSTRUC,SUBSTRUCTU,POSTED_SV,POSTED_TTST,SERVICEON,MP,GOOGLE_LINK,MAINT_RESP,SERVICEUNDER
2056014.26109055,208459.860505313,3793,230399,HORSEPEN BRANCH,SR1425,PIPE,COLUMBUS,40001425,0.55,90.55,40001425024,2056014.26109055,208459.86050531,-78.81449109,34.32261695,0240399,6,"Local, Rural",N,1,319,,"TRIPLE 6.083'X4.583'CMP ARCH, 1@60.25', 1@ 59.656', 1@ 59.709' ALONG CENTERLINE OF PIPE",99,99,1,0.68384581,"http://maps.google.com/maps?q=34.3226169506366,-78.8144910871809&z=20&ll=34.3226169506366,-78.8144910871809&t=k",01,5
2600597.76050405,452915.660634726,3803,240008,GREAT BRANCH,SR1102,PIPE,CRAVEN,40001102,75.7,165.7,40001102025,2600597.76050405,452915.66063473,-76.99484604,34.97780019,0250008,2,"Local, Rural",N,2,919,,"SINGLE 22.8'X5.3' ALUM. BOX CULVERT; 50' ALONG CENTERLINE OF CULVERT",99,99,1,1.34711986,"http://maps.google.com/maps?q=34.9778001918706,-76.9948460411557&z=20&ll=34.9778001918706,-76.9948460411557&t=k",01,5
2581409.61252873,542160.30826056,3812,240019,KIT SWAMP,SR1003 ,PIPE,CRAVEN,40001003,70,160,40001003025,2581409.61252873,542160.30826056,-77.05304801,35.22401992,0250019,2,"Minor Collector, Rural",N,4,919,,"SINGLE 33'-0"" X 9'-4""' ALUM.STRUCTURAL PLATE ARCH; 45'-6"" ALONG C/L OF PIPE",99,99,1,0.84837398,"http://maps.google.com/maps?q=35.2240199154219,-77.0530480062675&z=20&ll=35.2240199154219,-77.0530480062675&t=k",01,5
2578792.60463938,549448.449196056,3817,240025,FISHER SWAMP,SR1621,PIPE,CRAVEN,40001621,131.99,41.99,40001621025,2578792.60463938,549448.44919606,-77.06133272,35.24418218,0250025,2,"Local, Rural",N,5,319,,"4 LINES 11'-10 13/16""X7'-7 1/4"" CMPA; 60' ALONG CENTERLINE OF PIPE",99,99,1,7.625136,"http://maps.google.com/maps?q=35.2441821760344,-77.0613327216344&z=20&ll=35.2441821760344,-77.0613327216344&t=k",01,5
2574423.78594922,555321.446308315,3819,240027,BEAVERDAM SWAMP,SR1630,PIPE,CRAVEN,40001630,87.16,177.16,40001630025,2574423.78594922,555321.44630831,-77.07558111,35.26054966,0250027,2,"Local, Rural",N,99,919,,"SINGLE 31'-6' X 7--3""' ALUM. STR PL.ARCH; 40'-7 3/16"" ALONG CENTERLINE OF PIPE",99,99,1,0.6271166,"http://maps.google.com/maps?q=35.2605496602997,-77.0755811118818&z=20&ll=35.2605496602997,-77.0755811118818&t=k",01,5
2544675.49997348,519792.310017645,3827,240036,FORK OF BACHELOR CREEK,SR1244,PIPE,CRAVEN,40001244,78.1,168.1,40001244025,2544675.49997348,519792.31001765,-77.17740509,35.16448706,0250036,2,"Local, Rural",N,4,919,,"SINGLE 25.4'X10.2' ALUM.STR. PLATE ARCH; 49' ALONG CENTERLINE OF CULVERT",99,99,1,0.9172847,"http://maps.google.com/maps?q=35.1644870620164,-77.177405089833&z=20&ll=35.1644870620164,-77.177405089833&t=k",01,5
2546632.57184672,564690.973172888,3830,240039,BR. OF SWIFT CREEK,SR1444,PIPE,CRAVEN,40001444,327.86,237.86,40001444025,2546632.57184672,564690.97317289,-77.16808562,35.28773385,0250039,2,"Major Collector, Rural",N,6,319,,"2 LNS 117""X79"" CMPA;60' ALONG CENTERLINE OF PIPE",99,99,1,2.90434058,"http://maps.google.com/maps?q=35.2877338487403,-77.1680856214342&z=20&ll=35.2877338487403,-77.1680856214342&t=k",01,5
2533998.82447647,511141.974628061,3837,240047,ROLLOVER CREEK,SR1224,PIPE,CRAVEN,40001224,90.5,0.5,40001224025,2533998.82447647,511141.97462806,-77.21364444,35.1412557,0250047,2,"Minor Collector, Rural",N,4,319,,"3 LINES OF 108"" CM PIPE-ROUND; 60' ALONG CENTERLINE OF PIPE",99,99,1,5.3617411,"http://maps.google.com/maps?q=35.1412556998593,-77.213644444468&z=20&ll=35.1412556998593,-77.213644444468&t=k",01,5
2497864.3271918,553417.911729559,3847,240058,FLAT SWAMP,SR1258,PIPE,CRAVEN,40001258,148.42,58.42,40001258025,2497864.3271918,553417.91172956,-77.33212368,35.25912619,0250058,2,"Local, Rural",N,2,919,,"3 LINES 9'X8' ALUMINUM PLATE PIPE ARCH; 60'-2"" ALONG CENTERLINE OF PIPE",99,99,1,2.6254842,"http://maps.google.com/maps?q=35.2591261883408,-77.3321236781907&z=20&ll=35.2591261883408,-77.3321236781907&t=k",01,5
2499302.92208363,553987.01131314,3848,240059,FLAT SWAMP,SR1259,PIPE,CRAVEN,40001259,85,175,40001259025,2499302.92208363,553987.01131314,-77.32727308,35.26062315,0250059,2,"Local, Rural",,5,919,,"SINGLE 34' X 8' ALUMINUM PLATE ARCH; 67'-9"" ALONG CENTERLINE OF PIPE",99,99,1,0.25390886,"http://maps.google.com/maps?q=35.2606231506186,-77.3272730847912&z=20&ll=35.2606231506186,-77.3272730847912&t=k",01,5
2604293.4922858,561082.004012898,3850,240062,FORK OF LITTLE SWIFT CRK,SR1621,PIPE,CRAVEN,40001621,210,120,40001621025,2604293.4922858,561082.0040129,-76.97514591,35.27474211,0250062,2,"Major Collector, Rural",N,3,319,,"2 LINE 120"" CMPA; 60' ALONG CENTERLINE PIPE",99,99,1,2.09355394,"http://maps.google.com/maps?q=35.274742109781,-76.9751459071272&z=20&ll=35.274742109781,-76.9751459071272&t=k",01,5
2581702.20577556,540739.058150306,3852,240064,KIT SWAMP,SR1617,PIPE,CRAVEN,40001617,137.29,47.29,40001617025,2581702.20577556,540739.05815031,-77.05216183,35.22009977,0250064,2,"Local, Rural",N,2,319,,"3 LINES OF 63"" X 87"" CM PIPE ARCH, 60' ALONG CENTERLINE OF PIPE",99,99,1,4.42334387,"http://maps.google.com/maps?q=35.2200997686596,-77.0521618310536&z=20&ll=35.2200997686596,-77.0521618310536&t=k",01,5
2512178.80906147,525997.432449892,3856,240068,BRANCH OF CORE CREEK,SR1232,PIPE,CRAVEN,40001232,39.07,129.07,40001232025,2512178.80906147,525997.43244989,-77.28576481,35.18312468,0250068,2,"Local, Rural",N,5,919,,"2 LNS 148""X88""ALUMINUM PLATE PIPE ARCH ; 67'-1 3/16"" ALONG CENTERLINE OF PIPE",99,99,1,2.41408548,"http://maps.google.com/maps?q=35.1831246764533,-77.2857648068356&z=20&ll=35.1831246764533,-77.2857648068356&t=k",01,5
2541961.17863047,606122.659666315,3860,240073,POLLARD SWAMP,SR1643,PIPE,CRAVEN,40001643,98.61,8.61,40001643025,2541961.17863047,606122.65966631,-77.18119354,35.40178879,0250073,2,"Local, Rural",N,12,919,,"SINGLE 20.8'X4.7' ALUMINUM BOX CULVERT; 50.1' ALONG CENTERLINE OF PIPE",99,99,1,3.41416225,"http://maps.google.com/maps?q=35.4017887861753,-77.1811935423483&z=20&ll=35.4017887861753,-77.1811935423483&t=k",01,5
2594319.38920255,531655.504795149,3881,240096,MORGAN SWAMP,SR1620,PIPE,CRAVEN,40001620,172.59,82.59,40001620025,2594319.38920255,531655.50479515,-77.0105337,35.19445854,0250096,2,"Local, Rural",N,4,319,,"2 LINES 112""X80"" CM PIPE ARCH; 60.7' ALONG CENTERLINE OF PIPE",99,99,1,1.52702526,"http://maps.google.com/maps?q=35.1944585372401,-77.0105336979518&z=20&ll=35.1944585372401,-77.0105336979518&t=k",01,5
2538322.36012071,573756.066919312,3882,240102,BR. OF SWIFT CREEK,SR1444,PIPE,CRAVEN,40001444,299.73,209.73,40001444025,2538322.36012071,573756.06691931,-77.19537701,35.31305544,0250102,2,"Major Collector, Rural",N,8,319,,"3 LINES 103""X71"" CM PIPE ARCH;60' ALONG CENTERLINE OF PIPE",99,99,1,0.4196069,"http://maps.google.com/maps?q=35.3130554410045,-77.1953770128178&z=20&ll=35.3130554410045,-77.1953770128178&t=k",01,5
2581468.28728014,525163.894090727,3884,240124,MILLS BRANCH,SR1433,PIPE,CRAVEN,40001433,305,215,40001433025,2581468.28728014,525163.89409073,-77.05396717,35.17732502,0250124,2,"Local, Urban",N,9,919,,"SINGLE 31-'5""X7'-3""ALUMINUM BOX CULVERT;58'-6"" ALONG CENTERLINE OF CULVERT",99,99,1,1.35325303,"http://maps.google.com/maps?q=35.1773250225893,-77.0539671678873&z=20&ll=35.1773250225893,-77.0539671678873&t=k",01,5
2510610.84467772,532211.817658901,3887,240130,BRANCH OF CORE CREEK,SR1245,PIPE,CRAVEN,40001245,199.22,109.22,40001245025,2510610.84467772,532211.8176589,-77.29065355,35.20027159,0250130,2,"Local, Rural",N,5,919,,"SINGLE 24'-1""X6'-6""ALUMINUM BOX CULVERT; 50' ALONG CENTERLINE OF PIPE",99,99,1,4.95458163,"http://maps.google.com/maps?q=35.2002715908247,-77.2906535523099&z=20&ll=35.2002715908247,-77.2906535523099&t=k",01,5
2502542.9713778,520152.798141807,3888,240137,GRAPE CREEK,SR1236,PIPE,CRAVEN,40001236,285.78,195.78,40001236025,2502542.9713778,520152.79814181,-77.31834056,35.16752062,0250137,2,"Local, Rural",N,1,319,,"3 LINES OF 135""X96"" CMPA; 60' ALONG CENTERLINE OF PIPE",99,99,1,0.36407846,"http://maps.google.com/maps?q=35.1675206166769,-77.3183405601655&z=20&ll=35.1675206166769,-77.3183405601655&t=k",01,5
2604582.99531572,451960.703883231,3900,240188,FORK OF BRICES CREEK,SR1102,PIPE,CRAVEN,40001102,15,105,40001102025,2604582.99531572,451960.70388323,-76.98160942,34.97495484,0250188,2,"Local, Rural",N,3,919,,"4 LNS 4' CORREGATED ALUMINUM PIPE- ROUND; 50' ALONG CENTERLINE OF PIPE",99,99,1,0.2445005,"http://maps.google.com/maps?q=34.9749548444935,-76.9816094170688&z=20&ll=34.9749548444935,-76.9816094170688&t=k",01,5
2585843.21553814,517956.5390829,3902,240208,MILLS BRANCH TRIBUTARY,SR1433,PIPE,CRAVEN,40001433,337.55,247.55,40001433025,2585843.21553814,517956.5390829,-77.03980538,35.15728876,0250208,2,"Local, Urban",N,1,919,,"SINGLE 12'-3""X 7'-3"" ALUMINUM BOX CULVERT; 90' ALONG C/L OF CULVERT",99,99,1,3.04731261,"http://maps.google.com/maps?q=35.1572887592034,-77.0398053782022&z=20&ll=35.1572887592034,-77.0398053782022&t=k",01,5
2627406.98477264,413482.291666985,3908,240216,EAST PRONG SLOCUM CRK.,GRAY FOX RD.,PIPE,CRAVEN,50096753,177.47337995,87.47337995,50096753025,2627406.98477264,413482.29166698,-76.90814062,34.86794971,0250216,2,"Local, Urban",N,2,319,,"4 LNS. 4'X3' CM PIPE ARCH; 56'-4"" ALONG CENTERLINE OF PIPE",99,99,1,0.13365979,"http://maps.google.com/maps?q=34.8679497137301,-76.9081406180376&z=20&ll=34.8679497137301,-76.9081406180376&t=k",04,5
2555883.11830622,550841.943456307,3917,240252,CANAL OFF SWIFT CREEK,SR1440,PIPE,CRAVEN,40001440,311.26,221.26,40001440025,2555883.11830622,550841.94345631,-77.1379622,35.24921527,0250252,2,"Major Collector, Rural",N,3,319,,"3 LNS OF 6' CMP-ROUND; 58' ALONG CENTERLINE OF PIPE",99,99,1,3.80921021,"http://maps.google.com/maps?q=35.2492152691251,-77.1379621968433&z=20&ll=35.2492152691251,-77.1379621968433&t=k",01,5
2554422.95685647,594540.332437307,3918,240254,BR. OF PALMETTO SWP.,SR1642,PIPE,CRAVEN,40001642,229.48,139.48,40001642025,2554422.95685647,594540.33243731,-77.14011001,35.36933638,0250254,2,"Local, Rural",N,1,919,,"TRIPLE 66"" CORRUGATED METAL PIPE, 56' ALONG C/L OF PIPE",99,99,1,1.4208068,"http://maps.google.com/maps?q=35.3693363819003,-77.1401100137645&z=20&ll=35.3693363819003,-77.1401100137645&t=k",01,5
2146153.60738631,400531.44814615,3931,250017,PETERS CREEK,NC210,PIPE,CUMBERLAND,30000210,130,40,30000210026,2146153.60738631,400531.44814615,-78.5128479,34.84954313,0260017,6,"Major Collector, Rural",N,1,919,,"2 LINES 10'X7' ALUMINUM PLATE PIPE ARCH; 54.2' ALONG CENTERLINE OF PIPE",99,99,1,0.08354815,"http://maps.google.com/maps?q=34.8495431305934,-78.5128478984753&z=20&ll=34.8495431305934,-78.5128478984753&t=k",01,5
2072156.74291314,414909.27765815,3932,250018,HARRISONS CREEK,SR2228,PIPE,CUMBERLAND,40002228,308.11,218.11,40002228026,2072156.74291314,414909.27765815,-78.75937303,34.8897952,0260018,6,"Local, Rural",N,4,319,,"4 LINES 114""X82"" CMPA;48'4"" ALONG CENTERLINE OF PIPE",99,99,1,2.32475647,"http://maps.google.com/maps?q=34.8897951960642,-78.759373030335&z=20&ll=34.8897951960642,-78.759373030335&t=k",01,5
2091328.1146753,463766.668788314,3943,250029,BUCK CREEK,SR1850,PIPE,CUMBERLAND,40001850,262.9,172.9,40001850026,2091328.1146753,463766.66878831,-78.69494037,35.02389806,0260029,6,"Major Collector, Rural",N,1,319,,"3 LINES OF 7' X 5.5' CMPA; 52.4' ALONG CENTERLINE OF PIPE",99,99,1,1.38473199,"http://maps.google.com/maps?q=35.0238980584477,-78.6949403698139&z=20&ll=35.0238980584477,-78.6949403698139&t=k",01,5
2093168.20417097,456923.526306644,3946,250032,SANDY CREEK,SR2022,PIPE,CUMBERLAND,40002022,114.82,24.82,40002022026,2093168.20417097,456923.52630664,-78.68886567,35.00507926,0260032,6,"Minor Collector, Rural",,9,919,,"SINGLE 23'-3"" ALUMINUM BOX CULVERT; 56'-0"" ALONG CENTERLINE OF CULVERT",99,99,1,3.65528794,"http://maps.google.com/maps?q=35.0050792641953,-78.6888656738607&z=20&ll=35.0050792641953,-78.6888656738607&t=k",01,5
2099080.68906514,443501.096786723,3947,250033,GUM SWAMP,SR2028,PIPE,CUMBERLAND,40002028,28.97,118.97,40002028026,2099080.68906514,443501.09678672,-78.66927046,34.96814547,0260033,6,"Local, Rural",N,5,319,,"3 LINES OF 6.5' X 5.2' CMPA; 52.6' ALONG CENTERLINE OF PIPE",99,99,1,1.23337949,"http://maps.google.com/maps?q=34.9681454653251,-78.6692704642328&z=20&ll=34.9681454653251,-78.6692704642328&t=k",01,5
2004621.53612031,523724.288702235,3952,250038,TANK CREEK,"NC24,NC87",PIPE,CUMBERLAND,30000024,292.41,202.41,30000024026,2004621.53612031,523724.28870223,-78.98453162,35.18902906,0260038,6,"Other Principal Arterial, Urban",N,6,119,,"SINGLE 31'-9""X12' RC ARCH CULVERT; 138'3"" ALONG CENTERLINE OF CULVERT",99,99,1,1.93399391,"http://maps.google.com/maps?q=35.1890290593986,-78.9845316214996&z=20&ll=35.1890290593986,-78.9845316214996&t=k",01,5
2115772.11368747,425137.892043397,3954,250040,BEAVERDAM CREEK,SR2041,PIPE,CUMBERLAND,40002041,229.8,139.8,40002041026,2115772.11368747,425137.8920434,-78.61379378,34.91752252,0260040,6,"Local, Rural",N,6,319,,"2 LINES OF 112""X75"" CMPA; 55' ALONG CENTERLINE OF PIPE",99,99,1,0.78805166,"http://maps.google.com/maps?q=34.9175225239835,-78.6137937817198&z=20&ll=34.9175225239835,-78.6137937817198&t=k",01,5
2091165.26198263,420753.39293839,3955,250041,HARRISON CREEK,SR1002,PIPE,CUMBERLAND,40001002,330.29,240.29,40001002026,2091165.26198263,420753.39293839,-78.69592443,34.9057101,0260041,6,"Minor Collector, Rural",N,20,319,,"2 LINES OF 142""X91"" CMPA; 56'10""' ALONG CENTERLINE OF PIPE",99,99,1,3.22039283,"http://maps.google.com/maps?q=34.9057101037983,-78.695924429516&z=20&ll=34.9057101037983,-78.695924429516&t=k",01,5
2068160.98745322,489000.481837645,3972,250062,BAKERS SWAMP ,SR1828,PIPE,CUMBERLAND,40001828,152.12,62.12,40001828026,2068160.98745322,489000.48183765,-78.7721308,35.09340439,0260062,6,"Minor Collector, Rural",N,6,919,,"2 LINES OF 114"" X 74.4"" ALUMINUM PIPE ARCH; 61' ALONG CENTERLINE OF PIPE",99,99,1,3.16825675,"http://maps.google.com/maps?q=35.0934043916789,-78.7721308010651&z=20&ll=35.0934043916789,-78.7721308010651&t=k",01,5
2064777.73536147,523345.811440811,3974,250064,CR. OFF CAPE FEAR RIV.,SR1710,PIPE,CUMBERLAND,40001710,178.7,88.7,40001710026,2064777.73536147,523345.81144081,-78.78319055,35.18779575,0260064,6,"Local, Rural",N,1,319,,"3 LINES 108"" CMP ROUND;75' ALONG CENTERLINE OF PIPE",99,99,1,0.97957895,"http://maps.google.com/maps?q=35.187795745445,-78.7831905543169&z=20&ll=35.187795745445,-78.7831905543169&t=k",01,5
2017018.68258581,534119.499210984,3976,250069,JUMPING RUN CREEK,NC210,PIPE,CUMBERLAND,30000210,58.8,148.8,30000210026,2017018.68258581,534119.49921098,-78.94301812,35.21757933,0260069,6,"Other Principal Arterial, Urban",N,14,119,CONCRETE HEADWALLS,"SINGLE 44'X17.33' RC ARCH CULVERT; 93' ALONG CENTERLINE OF CULVERT",99,99,1,41.38803873,"http://maps.google.com/maps?q=35.2175793302553,-78.9430181226278&z=20&ll=35.2175793302553,-78.9430181226278&t=k",01,5
2062520.40949555,495728.32697773,3993,250087,GUM LOG CANAL,SR1722,PIPE,CUMBERLAND,40001722,333.02,243.02,40001722026,2062520.40949555,495728.32697773,-78.79094041,35.11192467,0260087,6,"Local, Rural",N,5,919,CORREGATED ALUMINUM HEADWALLS,"SINGLE 20'-10"" X 8'-1"" ALUMINUM BOX CULVERT; 45'-5"" CENTERLINE OF PIPE",99,99,1,3.02813582,"http://maps.google.com/maps?q=35.1119246664437,-78.7909404093307&z=20&ll=35.1119246664437,-78.7909404093307&t=k",01,5
2056713.59827456,497688.644907475,3994,250088,FLAT SWAMP DITCH,SR1722,PIPE,CUMBERLAND,40001722,340.13,250.13,40001722026,2056713.59827456,497688.64490747,-78.81034501,35.11734309,0260088,6,"Local, Rural",N,4,319,SOIL CEMENT HEADWALL,"2 LINES OF 114"" X 86"" CM PIPE ARCH; 48.489' ALONG CENTERLINE OF PIPE",99,99,1,1.83827704,"http://maps.google.com/maps?q=35.1173430879564,-78.8103450096645&z=20&ll=35.1173430879564,-78.8103450096645&t=k",01,5
2060570.96490364,501367.356382057,3995,250089,GUM LOG CANAL,SR1720,PIPE,CUMBERLAND,40001720,135,45,40001720026,2060570.96490364,501367.35638206,-78.79742058,35.12743016,0260089,6,"Local, Rural",N,3,319,,"2 LINES OF 8.6' x 5.7' CMPA ; 52.6' ALONG CENTERLINE OF PIPE",99,99,1,0.04865857,"http://maps.google.com/maps?q=35.1274301609861,-78.7974205845134&z=20&ll=35.1274301609861,-78.7974205845134&t=k",01,5
2055640.08762631,506579.838739231,3999,250094,CREEK,SR1720,PIPE,CUMBERLAND,40001720,144.8,54.8,40001720026,2055640.08762631,506579.83873923,-78.81387916,35.14177903,0260094,6,"Local, Rural",N,6,319,,"2 LNS 126"" X 72""  CMPA; 52' ALONG CENTERLINE OF PIPE",99,99,1,1.53407143,"http://maps.google.com/maps?q=35.1417790257339,-78.8138791643419&z=20&ll=35.1417790257339,-78.8138791643419&t=k",01,5
2048233.24942164,497266.148705229,4000,250095,CANAL,SR1722,PIPE,CUMBERLAND,40001722,346.3,256.3,40001722026,2048233.24942164,497266.14870523,-78.83870624,35.11622338,0260095,6,"Local, Rural",N,2,319,SOIL CEMENT HEADWALLS,"2 LINES OF 108"" CM PIPE - ROUND;  51'1"" ALONG CENTERLINE OF PIPE",99,99,1,0.16812767,"http://maps.google.com/maps?q=35.1162233808053,-78.8387062442846&z=20&ll=35.1162233808053,-78.8387062442846&t=k",01,5
2110776.36022756,539109.124730393,4010,250106,MINGO CREEK,SR1804,PIPE,CUMBERLAND,40001804,18.2,108.2,40001804026,2110776.36022756,539109.12473039,-78.62903829,35.23073388,0260106,6,"Local, Rural",N,1,319,SOIL CEMENT HEADWALLS,"2 LINES OF 116"" X 83"" CM PIPE ARCH, 54' 5"" ALONG CENTERLINE OF PIPE",99,99,1,1.19255643,"http://maps.google.com/maps?q=35.2307338844986,-78.6290382912231&z=20&ll=35.2307338844986,-78.6290382912231&t=k",01,5
2047464.99374031,477351.466093734,4026,250122,LOCKS CREEK,"I95 BUS, US301",PIPE,CUMBERLAND,19000095,16.01,106.01,19000095026,2047464.99374031,477351.46609373,-78.84138172,35.06150686,0260122,6,"Principal Arterial - Other, Rural",N,1,119,,"SINGLE 46.833' X 18.5' RC ARCH CULVERT; 132.8' ALONG CENTERLINE OF CULVERT",99,99,1,11.26629401,"http://maps.google.com/maps?q=35.0615068631807,-78.841381724259&z=20&ll=35.0615068631807,-78.841381724259&t=k",01,5
2101787.35163081,514376.281479642,4044,250141,CREEK,SR1819,PIPE,CUMBERLAND,40001819,48,138,40001819026,2101787.35163081,514376.28147964,-78.65942409,35.16286486,0260141,6,"Local, Rural",N,1,919,CORREGATED ALUMINUM HEADWALLS,"SINGLE 35'X9' ALUMINUM BOX CULVERT; 48' ALONG CENTERLINE OF PIPE",99,99,1,1.92359832,"http://maps.google.com/maps?q=35.1628648583592,-78.6594240879642&z=20&ll=35.1628648583592,-78.6594240879642&t=k",01,5
2086924.34625189,464489.25855048,4052,250149,BUCK CREEK,SR1844,PIPE,CUMBERLAND,40001844,104.17,14.17,40001844026,2086924.34625189,464489.25855048,-78.70964296,35.02591983,0260149,6,"Local, Rural",N,2,319,,"3 LINES 103""X82"" CMPA; 52'-6"" ALONG CENTERLINE OF PIPE",99,99,1,0.56109922,"http://maps.google.com/maps?q=35.0259198268125,-78.7096429551842&z=20&ll=35.0259198268125,-78.7096429551842&t=k",01,5
2133381.4597023,412494.311687559,4065,250166,BEAVER DAM CREEK,SR2037,PIPE,CUMBERLAND,40002037,72.74,162.74,40002037026,2133381.4597023,412494.31168756,-78.55524016,34.88257871,0260166,6,"Local, Rural",N,1,319,,"4 LINES 11' X 7' CMPA; 47' ALONG CENTERLINE OF PIPE",99,99,1,0.61668404,"http://maps.google.com/maps?q=34.8825787094621,-78.5552401581248&z=20&ll=34.8825787094621,-78.5552401581248&t=k",01,5
2019756.34115247,416369.734710976,4072,250174,COLD CAMP CREEK,SR2244,PIPE,CUMBERLAND,40002244,36.24,126.24,40002244026,2019756.34115247,416369.73471098,-78.93411357,34.89403048,0260174,6,"Local, Rural",N,2,319,,"3 LINES 88""X66"" CMPA; 51.7' ALONG CENTERLINE OF PIPE ",99,99,1,0,"http://maps.google.com/maps?q=34.8940304769529,-78.9341135739913&z=20&ll=34.8940304769529,-78.9341135739913&t=k",01,5
2047481.46778873,476315.195528477,4089,250196,LOCKS CREEK,SR1838,PIPE,CUMBERLAND,40001838,35.11,125.11,40001838026,2047481.46778873,476315.19552848,-78.84133221,35.0586594,0260196,6,"Local, Urban",N,1,119,,"SINGLE 48""X21"" RC ARCH CULVERT; 42'-0"" ALONG CENTERLINE OF CULVERT",99,99,1,1.01499522,"http://maps.google.com/maps?q=35.0586594029173,-78.8413322065228&z=20&ll=35.0586594029173,-78.8413322065228&t=k",01,5
2107517.8775713,401899.051053971,4091,250208,TURNBULL CREEK,SR2046,PIPE,CUMBERLAND,40002046,50,140,40002046026,2107517.8775713,401899.05105397,-78.64160886,34.85375308,0260208,6,"Local, Rural",N,99,319,,"3 LINES 142""X90"" CMPA; 51' ALONG CENTERLINE OF PIPE",99,99,1,0.30287636,"http://maps.google.com/maps?q=34.8537530819492,-78.6416088607977&z=20&ll=34.8537530819492,-78.6416088607977&t=k",01,5
2100916.3140028,498323.081958815,4092,250209,BROWNS SWAMP,SR1824,PIPE,CUMBERLAND,40001824,125,35,40001824026,2100916.3140028,498323.08195882,-78.66252112,35.11876386,0260209,6,"Local, Rural",N,99,319,,"2 LNS 137X87 C.M.P.ARCH;51.937' ALONG CENTERLINE OF PIPE",99,99,1,1.14401928,"http://maps.google.com/maps?q=35.1187638602743,-78.6625211213222&z=20&ll=35.1187638602743,-78.6625211213222&t=k",01,5
2061098.26043697,484307.177575976,4095,250212,REESE CREEK,SR1838,PIPE,CUMBERLAND,40001838,59.61,149.61,40001838026,2061098.26043697,484307.17757598,-78.79577443,35.08055076,0260212,6,"Minor Arterial, Rural",N,2,919,,"SINGLE 34.4'X13.1' ALUM BOX CULVERT; 67.5' ALONG C/L OF CULVERT",99,99,1,4.05116137,"http://maps.google.com/maps?q=35.0805507637921,-78.795774434026&z=20&ll=35.0805507637921,-78.795774434026&t=k",01,5
2056920.58965847,491120.826022148,4114,250242,GUM LOG CANAL,SR1725,PIPE,CUMBERLAND,40001725,63.36,153.36,40001725026,2056920.58965847,491120.82602215,-78.80969492,35.09929554,0260242,6,"Local, Rural",N,3,319,,SINGLE 174 X 104 CMPA,99,99,1,1.81702084,"http://maps.google.com/maps?q=35.0992955402939,-78.8096949195072&z=20&ll=35.0992955402939,-78.8096949195072&t=k",01,5
2030778.70362213,469574.659468889,4116,250244,BLOUNTS CREEK,SR1168,PIPE,CUMBERLAND,40001168,292.31,202.31,40001168026,2030778.70362213,469574.65946889,-78.89717076,35.04019867,0260244,6,"Local, Urban",N,1,119,CONCRETE HEADWALLS,"3 LINES 72"" RC PIPE-ROUND; 73' ALONG CENTERLINE OF PIPE",99,99,1,0.09502669,"http://maps.google.com/maps?q=35.0401986732549,-78.8971707566838&z=20&ll=35.0401986732549,-78.8971707566838&t=k",01,5
2086360.21581846,525062.218112975,4133,250262,INDIAN CREEK,SR1802,PIPE,CUMBERLAND,40001802,70.77,160.77,40001802026,2086360.21581846,525062.21811298,-78.71093816,35.19236078,0260262,6,"Major Collector, Rural",N,1,319,RC HEADWALLS,"2 LINES OF 102"" CORREGATED METAL PIPE-ROUND; 80'8"" ALONG CENTERLINE OF PIPE",99,99,1,1.48658345,"http://maps.google.com/maps?q=35.1923607763268,-78.7109381632142&z=20&ll=35.1923607763268,-78.7109381632142&t=k",01,5
2855300.12806681,967508.275476307,4163,260005,BR. OF INDIANTOWN CR.,US158,PIPE,CURRITUCK,20000158,30.51,120.51,20000158027,2855300.12806681,967508.27547631,-76.09463603,36.37382809,0270005,1,"Minor Arterial, Rural",N,3,319,,"DOUBLE 117"" X 82"" CMPA; 80'-0"" ALONG CENTERLINE OF CULVERT",99,99,1,1.47552241,"http://maps.google.com/maps?q=36.3738280870428,-76.094636028196&z=20&ll=36.3738280870428,-76.094636028196&t=k",01,5
2855640.13624506,988675.719033733,4170,260013,CANAL,SR1210,PIPE,CURRITUCK,40001210,197.81,287.81,40001210027,2855640.13624506,988675.71903373,-76.09137554,36.43191381,0270013,1,"Local, Rural",N,2,919,,"SINGLE 20'6""X 4'8"" ALUM.BOX CULVERT; 41' ALONG C/L OF PIPE",99,99,1,0.01841009,"http://maps.google.com/maps?q=36.4319138116334,-76.0913755381468&z=20&ll=36.4319138116334,-76.0913755381468&t=k",01,5
2855398.31126939,963686.921898559,4177,260033,BR. OF INDIANTOWN CR.,SR1148,PIPE,CURRITUCK,40001148,157.26,67.26,40001148027,2855398.31126939,963686.92189856,-76.0946825,36.36332887,0270033,1,"Local, Rural",N,3,319,,"DOUBLE  9'-9"" X 6'-7"" CMPA; 60'-0"" CENTERLINE OF CULVERT",99,99,1,3.57352396,"http://maps.google.com/maps?q=36.3633288667885,-76.0946824964548&z=20&ll=36.3633288667885,-76.0946824964548&t=k",01,5
